"","Code","idTree","Name","Genus","Species","Family","ptlp_Bartlett2012","ptlp_Marechaux2016","Name_Site","Habitat","Type","gmin","DateField","Plot","SubPlot","FieldNbr","midribVLA","SecondaryVLA","TertiaryVLA","MajVLA","%N","%C","%S","P (g/kg)","Fe (g/kg)","Mn (g/kg)","Mg (g/kg)","Al (g/kg)","Ca (g/kg)","Na (g/kg)","K (g/kg)","Cr (mg/kg)","Cu (mg/kg)","Ni (mg/kg)","Pb (mg/kg)","Rb (mg/kg)","Sr (mg/kg)","Zn (mg/kg)","LSWC","SD","fvfm"
"199","M118","142325","Eschweilera_coriacea","Eschweilera","coriacea","Lecythidaceae",-1.59196,-1.587845,"Paracou","TF","Generalist",1.31500183576555,"05/11/2020","14","2","114",0.11954487,0.7314954545,3.694993419,4.546033743,1.52,52.75,0.284,0.449064405652535,0.178785574525225,0.0233723358270989,1.69201845386534,0.176537655860349,1.65225536159601,1.76345564659779,4.21430459565372,1.6020838083363,2.11731385821161,1.07004488778055,0,16.5336658354115,30.4023577420086,12.643391521197,130.2179,189.102564102564,0.837
"200","M119","142517","Carapa_surinamensis","Carapa","surinamensis","Meliaceae",-1.70636,-1.6977075,"Paracou","BF","BF",2.2911408870301,"05/11/2020","14","2","310",0.130115578,0.573400012,1.08083358,1.7843491705,1.22,50.95,0.305,0.471394157903522,0.174319016987019,0.0187388749791354,2.54756985478217,0.12479118678017,9.49663094641963,0.368066385292224,4.70164282137492,9.26716559958986,10.345625581229,2.27547821732599,0,6.67000500751127,125.879683161105,11.9829744616925,170.2855,NA,0.818
"201","M120","142667","Iryanthera_hostmannii","Iryanthera","hostmannii","Myristicaceae",-1.56284,-1.55988,"Paracou","BF","BF",0.759170046857903,"05/11/2020","14","2","461",0.2213281545,1.0852256225,2.560894257,3.867448034,1.3,53.1,0.125,0.744725253532835,0.0442469211586419,0.133247647547797,1.95087132169576,0.00435311720698254,4.23405087281795,0.02222372639829,12.9911125757036,2.26234315995725,12.4564659779124,2.97341645885287,0,74.2643391521197,52.858716844253,24.5486284289277,159.7093,99.3589743589744,0.816
"202","M121","142472","Iryanthera_sagotiana","Iryanthera","sagotiana","Myristicaceae",-1.48172,-1.4819775,"Paracou","TF","TF",1.74310237166377,"05/11/2020","14","2","265",0.2759185155,1.301788241,3.77000639,5.3477131465,1.37,52.87,0.133,0.800387454120788,0.0565891275891276,0.0797855522188856,4.07081931931932,0.0278368368368368,2.65954554554555,0.958823108823109,14.3879783354783,2.98604756542257,10.4305376805377,3.54749249249249,4.8522022022022,44.9074074074074,29.5328965328965,24.039039039039,146.8162,51.2820512820513,0.801
"203","M122","143155","Eschweilera_coriacea","Eschweilera","coriacea","Lecythidaceae",-1.72924,-1.71968,"Paracou","BF","Generalist",1.83227859156343,"05/11/2020","14","2","953",0.1426103695,0.9556155035,2.8850597,3.983285573,0.86,49.05,0.348,0.328844756179025,0.0645867118853091,0.017510788243153,2.45315480961924,3.14589579158317,2.24637875751503,1.64515459490409,2.83976989693673,3.31810522831377,2.99609934154022,1.11591683366734,0,9.37374749498998,20.7072781927491,4.61998997995992,182.0009,NA,0.792
"204","M123","142984","Iryanthera_hostmannii","Iryanthera","hostmannii","Myristicaceae",-1.62524,-1.619805,"Paracou","BF","BF",1.44116935480314,"05/11/2020","14","2","779",0.32169896,1.5210368355,3.4328532285,5.275589024,1.33,50.62,0.121,0.604076874480466,0.0770898139267217,0.244045652535328,2.04463690773067,0.0649915211970075,10.2816817955112,0.0999144994656216,8.2479704310652,1.81620350908443,7.93526897043107,3.70299750623441,0,23.0399002493766,69.5170709589662,14.4538653366584,117.0113,134.615384615385,0.814
"205","M124","142990","Eschweilera_coriacea","Eschweilera","coriacea","Lecythidaceae",-1.6398,-1.6337875,"Paracou","BF","Generalist",1.561163866281,"05/11/2020","14","2","785",0.223612391,1.3421661105,4.340639026,5.906417527,1.44,52.79,0.28,0.480667734401068,0.110643181643182,0.048234000667334,2.80054904904905,0.132786786786787,3.73912512512513,2.03289718289718,2.51560596310596,1.3418783962534,9.65976690976691,0.752282282282282,0,11.6916916916917,91.6324961324962,13.4134134134134,100.8255,471.153846153846,0.813
"206","M125","143065","Eperua_falcata","Eperua","falcata","Fabaceae",-1.85196,-1.8375325,"Paracou","BF","BF",1.04796991129928,"05/11/2020","14","2","861",0.3301154775,2.050657586,5.556037135,7.9368101985,1.85,52.92,0.111,0.845972136325852,0.0575137540763476,0.254718969243558,1.46259201995012,0.0302982543640898,4.92507331670823,0.128842180263627,5.57465372283577,3.60099902030638,6.71083006768792,1.8857855361596,0,16.3092269326683,37.3524824302879,7.6209476309227,101.9334,528.846153846154,0.739
"207","M126","142950","Vouacapoua_americana","Vouacapoua","americana","Fabaceae",-2.32828,-2.29496,"Paracou","TF","TF",NA,"05/11/2020","14","2","745",0.3532280705,1.275505457,4.3190339705,5.947767498,1.96,52.49,0.159,0.679587066666667,0.247257538461538,0.279505766666667,1.5632485,0.204779,2.933386,0.548864285714286,4.12134035714286,2.08837901785714,22.4651071428571,0.61476,0,11.08,45.5333636363636,14.995,89.8344,NA,0.831
"208","M127","142685","Eschweilera_coriacea","Eschweilera","coriacea","Lecythidaceae",-1.57116,-1.56787,"Paracou","TF","Generalist",0.874238095163206,"05/11/2020","14","2","479",0.135477486,0.725958545,3.4313226335,4.292758665,1.27,52.06,0.245,0.767052960745176,0.0559206970674037,0.0228151363938789,2.68737375249501,0.0325239520958084,1.78731137724551,2.23314798973482,7.49859317080126,2.60234931921871,10.0275520387796,0.548957085828343,0,34.2939121756487,29.4968698965705,23.7774451097804,155.072,403.846153846154,0.824
"209","M128","142527","Protium_opacum subsp. rabelianum","Protium","opacum subsp. rabelianum","Burseraceae",-2.09948,-2.075235,"Paracou","BF","BF",3.37522070829383,"05/11/2020","14","2","320",0.2093235095,1.060842208,2.7037041295,3.9738698465,1.47,49.83,0.171,0.827087066666667,0.0618825384615385,0.0207457666666667,1.4887485,0.005004,8.027386,0.0910642857142857,10.9835903571429,3.18540401785714,6.14760714285714,0.490685,0,32.93,54.6658636363636,9.375,146.5903,384.615384615385,0.778
"210","M129","142291","Virola_michelii","Virola","michelii","Myristicaceae",-1.76252,-1.75164,"Paracou","TF","Generalist",5.15592242831628,"05/11/2020","14","2","80",0.385003576,1.8161548885,2.535440275,4.73659874,1.43,53.38,0.392,0.498734535738143,0.0442460305225836,0.206869505678023,3.0067620240481,0.00690280561122245,7.68776152304609,0.604072430575437,5.09878793300888,1.63162977741197,5.2881835098769,1.67003006012024,0,12.6202404809619,87.6160958280197,16.5981963927856,130.9695,205.128205128205,0.765
"211","M130","142646","Casearia_javitensis","Casearia","javitensis","Salicaceae",-2.15772,-2.131165,"Paracou","TF","TF",3.49984736119214,"05/11/2020","14","2","440",0.1796662335,0.7219084315,1.9519520815,2.853526747,0.92,51.45,0.1,0.461242688010672,0.0481316042636703,0.0379097215274304,1.29439569784892,0.0084832416208104,3.52314757378689,0.0330758236260988,4.91479775602087,4.22495065985374,14.4223183020081,2.19347173586793,0,12.9864932466233,54.1929601164219,11.7208604302151,NA,407.051282051282,0.801
"212","M131","142662","Laetia_procera","Laetia","procera","Salicaceae",-1.983,-1.963375,"Paracou","BF","BF",1.54564065308177,"05/11/2020","14","2","456",0.1726137055,1.234268907,4.1397160365,5.5465986485,1.68,50.79,0.101,0.673924028681007,0.045552814868973,0.145053293313323,3.50450075037519,0.0114547273636818,9.22199699849925,1.7534910312299,5.7014410776817,1.53580942256843,5.54537983277353,0.637813906953477,0,11.6808404202101,124.653190231479,6.56578289144572,140.7158,669.871794871795,0.818
"213","M132","143007","Eperua_falcata","Eperua","falcata","Fabaceae",-1.73132,-1.7216775,"Paracou","BF","BF",2.1972604637491,"05/11/2020","14","2","802",0.2784319225,1.838854648,5.863625227,7.980911798,1.95,52.54,0.114,0.844698813700919,0.0631403894351263,0.111659916457811,1.79122656641604,0.0357634085213033,5.12018646616541,0.0974078052273541,7.34194522019334,2.27715941639814,9.89735051915503,1.35663157894737,0,19.3934837092732,43.7101389838232,8.98496240601504,115.9727,512.820512820513,0.785
"214","M133","143035","Virola_surinamensis","Virola","surinamensis","Myristicaceae",-1.72924,-1.71968,"Paracou","BF","BF",5.80321712574755,"05/11/2020","14","2","831",0.495977035,2.6323030775,7.7742702575,10.90255037,1.45,52.39,0.123,0.936491804373227,0.0368027425754016,0.102809981639125,3.67626289434151,0.00314872308462694,5.07499849774662,0.0136597753773517,14.4953333571786,2.42864448458402,15.6210387009085,1.01118678017026,0,63.5453179769655,36.2502389948559,16.6149223835754,183.484,NA,0.826
"215","M134","141912","Bocoa_prouacensis","Bocoa","prouacensis","Fabaceae",-1.84572,-1.83154,"Paracou","BF","Generalist",1.98519326329804,"06/11/2020","14","1","763",0.171208667,1.088512412,0.8902674015,2.149988481,2.3,53.64,0.13,0.521087066666667,0.0612825384615385,0.0378307666666667,1.6377485,0.035069,0.565886,0.683864285714286,8.04359035714286,2.54367401785714,2.86960714285714,1.16321,0,40.3575,6.08586363636364,8.9025,123.477,217.948717948718,0.829
"216","M136","141725","Symphonia_globulifera","Symphonia","globulifera","Clusiaceae",-1.66476,-1.6577575,"Paracou","BF","BF",2.44574818633567,"06/11/2020","14","1","576",0.497614153,5.3149894115,2.4460529725,8.258656537,1.5,48.96,0.535,0.570943481889501,0.0875638842879704,0.0387038224002671,4.89909714571858,0.0524827240861292,7.39347621432148,1.27127119250304,10.7296848844696,4.36521100102535,4.90997210100866,2.45748122183275,0,53.4051076614923,68.6939044931033,31.9128693039559,170.1932,137.820512820513,0.782
"217","M137","143297","Bocoa_prouacensis","Bocoa","prouacensis","Fabaceae",-1.463,-1.464,"Paracou","BF","Generalist",0.94851323832553,"06/11/2020","14","3","67",0.278844774,1.7775934755,1.030532021,3.086970271,1.83,51.39,0.138,1.02861568234902,0.0974299684299684,0.0309917584250918,1.19894744744745,0.0086026026026026,0.32421021021021,0.194959244959245,13.076667024167,5.42242060512894,6.46407121407122,0.899624624624625,0,78.2282282282282,3.07694057694058,8.23573573573573,191.5473,NA,0.82
"218","M138","141168","Laetia_procera","Laetia","procera","Salicaceae",-1.75628,-1.7456475,"Paracou","BF","BF",2.46284357778179,"06/11/2020","14","1","10",0.150675805,0.906621933,2.480291942,3.5375896805,1.44,50.52,0.169,0.507094160827494,0.0529354739354739,0.0997805472138805,4.17041891891892,0.0497537537537538,12.6700560560561,1.81943371943372,5.68927963677964,0.956830848705849,6.29390104390105,1.00967967967968,0,10.9359359359359,164.405268905269,5.1951951951952,144.3762,NA,0.842
"219","M139","141172","Symphonia_globulifera","Symphonia","globulifera","Clusiaceae",-1.74796,-1.7376575,"Paracou","BF","BF",3.48033768161739,"06/11/2020","14","1","14",0.3204487715,3.167331338,2.5333709,6.021151009,0.95,48.98,0.462,0.625525354698715,0.0473786063710951,0.0182080787848439,2.55858637956935,0.00646369554331497,8.55021131697546,1.80006438228772,16.5634355104085,5.08220482509479,3.90846984762859,1.28518277416124,0,78.2173259889835,74.2021668866937,15.7386079118678,167.2614,198.717948717949,0.798
"220","M141","141732","Tachigali_melinonii","Tachigali","melinonii","Fabaceae",-1.87276,-1.8575075,"Paracou","BF","Generalist",3.12331017514387,"06/11/2020","14","1","583",0.5904713305,2.0032616705,2.7093868325,5.3031198335,2.8,51.92,0.114,0.660587066666667,0.172207538461538,0.0834557666666667,1.4107485,0.043419,1.892386,0.165814285714286,9.67859035714286,10.8300148511905,10.3326071428571,1.3832,2.842345,45.56,14.9883636363636,10.13,133.3333,333.333333333333,0.787
"221","M143","143313","Protium_opacum subsp. rabelianum","Protium","opacum subsp. rabelianum","Burseraceae",-1.9414,-1.923425,"Paracou","BF","BF",5.20789469459926,"06/11/2020","14","3","83",0.206992936,1.221303154,2.5667031375,3.9949992275,1.32,49.46,0.154,0.598988078588079,0.0686388995619765,0.0387869796869797,2.10913936063936,0.041997002997003,9.29309290709291,0.574289995718567,7.24134900813472,3.15215935849864,3.63896817468246,0.393081918081918,3.28228271728272,19.7102897102897,87.2536100263373,6.27872127872128,133.662,NA,0.831
"222","M144","143306","Carapa_surinamensis","Carapa","surinamensis","Meliaceae",-1.775,-1.763625,"Paracou","BF","BF",1.29367640233275,"06/11/2020","14","3","76",0.1754985385,0.8970454615,1.8833859355,2.955929935,1.3,49.43,0.154,0.793793273393273,0.0860714669945439,0.0125332334332334,2.60564285714286,0.0282557442557443,5.31207392607393,0.498865420293992,10.3632271300128,5.59866618500547,8.74386327957756,0.840949050949051,9.90546953046953,39.3431568431569,77.912950685678,14.1208791208791,166.5712,NA,0.83
"223","M145","141465","Protium_stevensonii","Protium","stevensonii","Burseraceae",-2.11612,-2.091215,"Paracou","TF","Generalist",2.13846298516319,"06/11/2020","14","1","316",0.345935972,1.5191184795,3.6645099005,5.5295643515,1.34,47.34,0.116,0.517881771094403,0.259030113745903,0.0882764578111947,1.91353233082707,0.0282446115288221,2.00790576441103,0.120415324024347,7.98856176154673,33.2932145542428,5.2156462585034,1.45538345864662,0,24.3182957393484,20.9457279562543,8.02255639097744,105.6165,435.897435897436,0.831
"224","M146","142036","Licania_membranacea","Licania","membranacea","Chrysobalanaceae",-1.89772,-1.8814775,"Paracou","TF","TF",4.52091074893483,"06/11/2020","14","1","887",0.3971866295,1.8619883485,4.8350996955,7.0942746735,1.21,50.31,0.184,0.408812066666667,0.117582538461538,0.144530766666667,2.1422485,0.071054,5.547386,2.02036428571429,9.00859035714286,6.52098151785714,4.88760714285714,3.045455,0,30.495,70.1908636363637,5.97,109.7865,NA,0.797
"225","M151","141222","Poraqueiba_guianensis","Poraqueiba","guianensis","Metteniusaceae",-2.08076,-2.0572575,"Paracou","TF","TF",1.34025002750957,"06/11/2020","14","1","64",0.1990926235,1.089156934,3.838488915,5.126738473,0.95,43.42,0.083,0.514587066666667,0.0401475384615385,0.00915076666666667,5.3627485,0.131154,4.194886,0.729864285714286,6.11859035714286,1.37334401785714,4.93260714285714,1.78491,0,23.455,47.4233636363636,11.925,155.8219,275.641025641026,0.828
"226","M152","141631","Casearia_javitensis","Casearia","javitensis","Salicaceae",-2.14732,-2.1211775,"Paracou","TF","TF",4.64600780963643,"06/11/2020","14","1","482",0.238842441,0.8053141855,2.2732423195,3.317398946,1.31,59.99,0.116,0.358337066666667,0.107832538461538,0.0718057666666667,2.0807485,0.129854,10.897386,0.173064285714286,2.42109035714286,2.55626901785714,7.23760714285714,1.758065,0,3.647,113.540863636364,34.04,84.7725,328.282828282828,0.727
"227","M153","141607","Dicorynia_guianensis","Dicorynia","guianensis","Fabaceae",-1.70428,-1.69571,"Paracou","TF","TF",6.2714479812694,"06/11/2020","14","1","458",0.2122405155,1.446032969,3.271483531,4.9297570155,1.9,51.73,0.104,0.556973120425815,0.0759306771073238,0.0467073519627412,0.763721057884232,0.0465558882235529,1.13810978043912,0.157998289136014,5.49260514684916,3.64331738309096,7.32046621043627,1.05734530938124,0,16.1526946107784,15.0058519324986,7.81187624750499,133.4662,368.589743589744,0.834
"228","M154","141857","Iryanthera_sagotiana","Iryanthera","sagotiana","Myristicaceae",-1.62316,-1.6178075,"Paracou","TF","TF",1.63217298504954,"06/11/2020","14","1","708",0.2626922125,1.295237788,3.3806354065,4.938565407,1.27,47.46,0.117,0.429557509157509,0.0972852532083301,0.0719837828837829,6.77597252747253,0.122431568431568,7.05033566433567,1.38797630940488,2.20988047666619,1.50596055729984,6.99061652633081,2.15538461538462,0,4.0994005994006,78.0128507855781,25.0599400599401,183.4288,75.7575757575758,0.805
"229","M155","141969","Bocoa_prouacensis","Bocoa","prouacensis","Fabaceae",-1.4422,-1.444025,"Paracou","TF","Generalist",6.98544394125322,"06/11/2020","14","1","820",0.1745803695,0.6184135505,2.171483282,2.9644772015,2.15,62.76,0.152,0.421651241046144,0.207004036443317,0.0579268032650341,1.87031334332834,0.22191804097951,1.13881659170415,0.477625472977797,3.98159955736418,3.51328487541943,1.94813307631898,2.30177911044478,0,13.3583208395802,15.8129571577847,6.4567716141929,99.2789,NA,0.752
"230","M188","130578","Jacaranda_copaia subsp. copaia","Jacaranda","copaia subsp. copaia","Bignoniaceae",-1.5254,-1.523925,"Paracou","TF","Generalist",1.17811067440785,"12/11/2020","11","4","567",0.3442815205,1.4061502875,1.546755517,3.297187325,1.75,55.23,0.237,0.454370808283233,0.107798134731,0.0301310287241149,2.2883251503006,0.142413827655311,5.94928456913828,1.19274978528486,2.22053141998282,2.15912476739193,10.5061193816204,2.96063126252505,0,4.63026052104209,102.145153944252,3.75050100200401,176.5152,291.666666666667,0.812
"231","M228","138663","Symphonia_globulifera","Symphonia","globulifera","Clusiaceae",-1.86028,-1.8455225,"Paracou","BF","BF",1.74674998531297,"16/11/2020","13","2","634",0.3748099475,2.5689221145,2.5058873925,5.4496194545,1.49,50.2,0.384,0.631763527054108,0.0634519038076152,0.0381760187040748,2.54217372244489,0.00496492985971944,6.52733695963355,4.17360846693387,9.18401817921558,1.27251249164997,2.73022712090848,0.759727354709419,0,40.6963927855711,75.0261773547094,13.7725450901804,187.4502,173.076923076923,0.736
"232","B246","15283","Eschweilera_coriacea","Eschweilera","coriacea","Lecythidaceae",-0.98044,-1.00058,"Bafog","TF","Generalist",2.005877,"2021-03-01T00:00:00Z","3","1","32",0.2492151845,1.425951319,2.922331218,4.597497722,2.14,51.69,0.244,0.747378931602596,0.0532700948577134,0.0928354135463471,1.77243072890664,0.0447528706939591,1.80257841808715,0.137504992511233,6.5757864631624,0.503517190880346,9.18948244300216,1.45181517723415,0,53.4947578632052,62.6821018472292,18.5471792311533,118.6213,519.230769230769,0.812
"233","B248","41678","Casearia_javitensis","Casearia","javitensis","Salicaceae",-0.89516,-0.9186825,"Bafog","TF","TF",7.395667,"2021-03-01T00:00:00Z","3","17","70",0.2929808295,1.249137765,3.6590491405,5.201167735,2.09,50.98,0.273,0.686470294558163,0.265476784822766,0.171891828923282,2.52729842735896,0.526595107338992,3.99229384494686,2.87345107338992,8.69760373725127,4.90124892661009,8.01374604759528,2.02516015976036,0,59.9600599101348,54.0200948577134,12.9455816275587,NA,272.435897435897,0.765
"234","B249","41670","Conceveiba_guianensis","Conceveiba","guianensis","Euphorbiaceae",-1.65228,-1.6457725,"Bafog","TF","Generalist",3.503858,"2021-03-01T00:00:00Z","3","17","62",0.085231494,0.5048014725,1.3604050185,1.9504379855,2.45,46.41,0.131,0.967467467467467,0.171596596596597,0.0601348014681348,3.45904842342342,0.142877877877878,8.11239468039468,0.244756006006006,7.78843858143858,5.22024270937604,5.75402068735402,1.5863042042042,0,31.9169169169169,37.3134384384384,8.33583583583584,171.5801,166.666666666667,0.816
"235","B250","41655","Gustavia_hexapetala","Gustavia","hexapetala","Lecythidaceae",-1.78124,-1.7696175,"Bafog","TF","TF",1.77418,"2021-03-01T00:00:00Z","3","17","47",0.2167907835,1.051455786,1.2782851925,2.5465317625,2.07,48.86,0.323,0.600300150075038,0.0895447723861931,0.0252773053193263,5.24471173086543,0.0569634817408704,14.0413029371829,0.550536518259129,9.15022525548489,2.87411202267801,9.2178756044689,3.15609094547274,0,52.4012006003002,351.551900950475,12.4512256128064,196.5253,285.25641025641,0.783
