Code,idTree,Genus,Species,Name,Forest,Habitat,Type,HabitatType,Gmin,FvFm,TLP,LA,SLA,LSWC,FW,SW,DW,Midrib VLA,2VLA,3VLA,MajVLA,MidribWidth,SecundaryWidth,TreeHeight,TreeDawkins,BranchHeight,BranchDawkins,CrownPosition,LT,CC,LDMC,Xutm,Yutm,Latitude,Longitude,DBH,TWI
264,5136,Eschweilera,coriacea,Eschweilera_coriacea,Bafog,BF,Generalist,BFGeneralist,1.77921044,0.74,-1.6657475,85.464824,143.8559569,1.374684397,1.3483,1.4108,0.5941,0.19013757,1.17081478,2.11531405,3.47626639,0.0803402,0.03918426,23,3,18,3,Inf,,,,"168,706.19","607,215.81",,,,
265,41257,Iryanthera,hostmannii,Iryanthera_hostmannii,Bafog,BF,BF,BFBF,3.59497912,0.745,,27.966126,67.6000145,1.620014503,1.0487,1.0839,0.4137,0.45178275,2.0826008,4.42189611,6.95627966,0.08335248,0.03044984,12,3,11,3,Mid,,,,"168,707.30","607,199.56",,,,
266,41269,Virola,michelii,Virola_michelii,Bafog,BF,Generalist,BFGeneralist,3.92231541,0.805,-1.6577575,48.5659765,311.9202087,2.05908799,0.4531,0.4763,0.1557,0.30260873,2.01994743,2.82724063,5.14979679,0.12022773,0.03232679,18,2,16,2,Mid,,,,"168,695.66","607,200.19",,,,
267,41499,Iryanthera,hostmannii,Iryanthera_hostmannii,Bafog,BF,BF,BFBF,1.44860252,0.813,-1.4420275,34.9003233,136.2229637,1.81225605,0.7092,0.7205,0.2562,0.32578584,1.50326,2.05253226,3.88157809,0.0882142,0.0276733,11,2,11,2,Sup,,,,"168,715.19","607,224.88",,,,
268,15511,Tachigali,melinonii,Tachigali_melinonii,Bafog,TF,Generalist,TFGeneralist,4.26183649,0.83,-1.196335,17.2570547,123.0011026,1.308624376,0.3575,0.3239,0.1403,0.45415712,1.75056467,5.3735899,7.57831169,0.07548959,0.02448957,24,2,18,2,Inf,,,,"168,777.98","607,326.25",,,,
269,42545,Dicorynia,guianensis,Dicorynia_guianensis,Bafog,TF,TF,TFTF,11.8910841,0.826,-1.2862225,34.4446098,104.1251808,1.578295042,0.9642,0.8529,0.3308,0.3413894,2.17648946,4.72524266,7.24312151,0.10559891,0.02488168,16,2,15,2,Sup,,,,"168,784.59","607,330.88",,,,
270,15517,Eschweilera,coriacea,Eschweilera_coriacea,Bafog,TF,Generalist,TFGeneralist,3.18032396,0.78,-1.6178075,57.148177,69.15316675,1.500726041,2.1137,2.0666,0.8264,0.23361885,1.37399339,3.65401184,5.26162407,0.12531302,0.0512953,18,2,16,2,Mid,,,,"168,757.17","607,322.88",,,,
271,3316,Dicorynia,guianensis,Dicorynia_guianensis,Bafog,TF,TF,TFTF,11.0373971,0.842,-1.24827,65.7510391,83.05044727,1.189339396,1.8335,1.7333,0.7917,0.21405592,1.52000521,3.29152478,5.02558592,0.12694523,0.02971879,30,5,26,4,Mid,,,,"168,749.52","607,317.50",,,,
272,3320,Poraqueiba,guianensis,Poraqueiba_guianensis,Bafog,TF,TF,TFTF,5.04614153,0.837,-1.98335,43.544923,106.9374337,-0.9232563851,1.0571,0.03125,0.4072,0.26840299,1.10510776,6.67739413,8.05090488,0.15902834,0.0333375,21,3,20,3,Sup,,,,"168,759.70","607,302.75",,,,
273,42291,NA,NA,NA_NA,Bafog,,,,,,,,,,,,,,,,,,,14,2,11,2,Inf,,,,"168,767.23","607,303.81",,,,
274,3433,Eschweilera,coriacea,Eschweilera_coriacea,Bafog,TF,Generalist,TFGeneralist,1.54677311,0.823,-1.6417775,94.8108147,171.4481278,1.220253165,1.1366,1.2278,0.553,0.23781547,1.05203524,4.48013738,5.76998809,0.0508127,0.01399699,23,3,20,3,Mid,,,,"168,772.11","607,300.38",,,,
275,3431,Poraqueiba,guianensis,Poraqueiba_guianensis,Bafog,TF,TF,TFTF,4.62658248,0.827,-1.8974575,63.950361,52.38397854,1.51662844,3.0516,3.0723,1.2208,0.1368464,0.63406455,1.27630257,2.04721351,0.17340104,0.02563257,20,2,20,2,Sup,,,,"168,776.05","607,300.69",,,,
276,15469,Conceveiba,guianensis,Conceveiba_guianensis,Bafog,TF,Generalist,TFGeneralist,5.50447692,0.822,-1.467995,175.343946,79.39863521,1.254709292,4.9068,4.9793,2.2084,0.26721225,1.36500734,2.30159174,3.93381134,0.14082183,0.07310967,20,2,16,3,Mid,,,,"168,749.31","607,300.88",,,,
277,3436,Protium,stevensonii,Protium_stevensonii,Bafog,TF,Generalist,TFGeneralist,4.30408709,0.791,-2.1890925,53.5352521,104.2759098,1.163225555,1.1402,1.1106,0.5134,0.25985104,1.83719274,5.02333412,7.1203779,0.08496935,0.04084796,22,3,18,3,Mid,,,,"168,767.47","607,292.75",,,,
278,3443,Hymenopus,heteromorphus,Hymenopus_heteromorphus,Bafog,TF,Generalist,TFGeneralist,3.73660584,0.832,-1.6297925,45.4827127,107.7278842,1.095452392,0.886,0.8847,0.4222,0.56661488,1.98270417,6.03168992,8.58100896,0.12868381,0.0334518,26,3,22,2,Inf,,,,"168,773.06","607,315.25",,,,
279,15520,Tachigali,melinonii,Tachigali_melinonii,Bafog,TF,Generalist,TFGeneralist,4.18739036,0.822,-1.8015775,12.9621074,68.40162216,1.081266491,0.4246,0.3944,0.1895,0.16524318,1.26829183,8.32537399,9.75890901,0.06374448,0.01566069,33,5,28,3,Inf,,,,"168,778.09","607,313.19",,,,
280,3445,Hymenopus,heteromorphus,Hymenopus_heteromorphus,Bafog,TF,Generalist,TFGeneralist,2.2735887,0.829,-1.3541375,123.882398,124.6678052,1.47569689,2.4001,2.4601,0.9937,0.29082222,1.1366635,7.16008889,8.58757462,0.09122489,0.03195558,22,2,20,2,Mid,,,,"168,786.75","607,290.38",,,,
281,3438,Poraqueiba,guianensis,Poraqueiba_guianensis,Bafog,TF,TF,TFTF,8.41044892,0.825,-1.995335,37.3841893,54.54360855,1.651152612,1.7893,1.8171,0.6854,0.34282889,1.60912832,2.77737105,4.72932825,0.02409111,0.01278255,20,3,16,3,Mid,,,,"168,788.41","607,294.38",,,,
282,3519,Protium,stevensonii,Protium_stevensonii,Bafog,TF,Generalist,TFGeneralist,7.03862241,0.759,-2.4727375,32.8721722,87.42598989,1.686170213,0.9981,1.01,0.376,0.15732849,1.23410657,2.9435227,4.33495775,0.07313533,0.02274649,20,3,18,2,Mid,,,,"168,780.78","607,339.50",,,,
283,42555,Dicorynia,guianensis,Dicorynia_guianensis,Bafog,TF,TF,TFTF,6.07801735,0.84,-1.523925,143.971579,350.2958127,1.844525547,1.1445,1.1691,0.411,0.17210022,1.14962786,2.9481311,4.26985919,0.12000865,0.03700383,18,2,16,2,Sup,,,,"168,787.34","607,344.31",,,,
284,42550,Dicorynia,guianensis,Dicorynia_guianensis,Bafog,TF,TF,TFTF,5.39624591,0.826,-1.45601,112.852567,256.5414117,1.568538304,1.1347,1.1299,0.4399,0.22193645,1.01379999,4.91087879,6.14661523,0.0910844,0.05514023,18,2,15,2,Mid,,,,"168,786.75","607,337.38",,,,
285,5145,Poraqueiba,guianensis,Poraqueiba_guianensis,Bafog,TF,TF,TFTF,4.35560761,0.816,-1.859505,68.1871015,83.14486221,1.368613584,1.8811,1.9425,0.8201,0.18095815,1.36918343,5.48952945,7.03967103,0.07623493,0.02621121,18,2,15,2,Inf,,,,"168,788.61","607,331.25",,,,
286,15563,Hymenopus,heteromorphus,Hymenopus_heteromorphus,Bafog,TF,Generalist,TFGeneralist,2.43772163,0.806,-1.675735,108.98058,91.77312,1.268631579,2.6413,2.694,1.1875,0.15811381,0.84843398,1.37770414,2.38425193,0.06910626,0.02450148,18,3,15,3,Mid,,,,"168,807.53","607,325.81",,,,
287,15646,Eschweilera,coriacea,Eschweilera_coriacea,Bafog,TF,Generalist,TFGeneralist,3.49919966,0.813,-1.4460225,143.986261,86.98499426,1.492055821,4.0522,4.1251,1.6553,0.21412765,1.49842688,7.83323083,9.54578536,0.0488188,0.03110071,20,3,9,2,Inf,,,,"168,817.02","607,349.13",,,,
288,15656,Hymenopus,heteromorphus,Hymenopus_heteromorphus,Bafog,TF,Generalist,TFGeneralist,2.84072191,0.831,-1.5738625,84.7729643,204.469282,1.344428365,0.9613,0.972,0.4146,0.23556882,1.72704482,5.31046171,7.27307535,0.07574518,0.02891711,18,2,16,2,Mid,,,,"168,819.20","607,332.38",,,,
289,15562,Licania,membranacea,Licania_membranacea,Bafog,TF,TF,TFTF,26.6912672,0.809,-2.24702,46.7206021,61.81609169,1.075416777,1.5038,1.5686,0.7558,0.18505343,1.45623821,6.73629556,8.3775872,0.11846163,0.03801189,24,5,22,4,Mid,,,,"168,801.48","607,338.38",,,,
290,15560,Hymenopus,heteromorphus,Hymenopus_heteromorphus,Bafog,TF,Generalist,TFGeneralist,2.48331469,0.822,-1.6817275,102.993133,115.0504167,1.651027703,2.3441,2.3732,0.8952,0.16841639,1.01712638,3.27501645,4.46055923,0.08185229,0.03193971,17,4,14,3,Mid,,,,"168,801.55","607,343.31",,,,
291,15763,Eschweilera,coriacea,Eschweilera_coriacea,Bafog,BF,Generalist,BFGeneralist,2.54350218,0.819,-1.595835,123.923226,89.63705316,1.396238698,3.3691,3.3128,1.3825,0.26951672,1.44275781,3.28724521,4.99951973,0.07467283,0.02885996,17,3,16,3,Mid,,,,"168,856.69","607,285.38",,,,
292,15761,Iryanthera,hostmannii,Iryanthera_hostmannii,Bafog,BF,BF,BFBF,1.77589679,0.812,-1.388095,58.4138071,95.47859938,1.421379536,1.4955,1.4814,0.6118,0.28064382,1.38934832,1.33653886,3.00653099,0.03575606,0.01392476,15,2,11,3,Mid,,,,"168,848.91","607,278.00",,,,
293,15768,Iryanthera,hostmannii,Iryanthera_hostmannii,Bafog,BF,BF,BFBF,1.6156285,0.832,-1.412065,59.0046098,110.4541554,1.808685885,1.5064,1.5004,0.5342,0.23565757,1.29486833,3.18538662,4.71591252,0.02304336,0.01244441,18,3,15,3,Mid,,,,"168,856.64","607,269.75",,,,
294,3759,Eschweilera,coriacea,Eschweilera_coriacea,Bafog,BF,Generalist,BFGeneralist,2.72683522,0.829,-1.6457725,60.7727792,48.80171782,1.443025777,3.0321,3.0423,1.2453,0.15255778,0.59088184,2.74169785,3.48513747,0.04632166,0.01664256,24,3,22,2,Mid,,,,"168,854.30","607,280.19",,,,
295,43207,Carapa,surinamensis,Carapa_surinamensis,Bafog,BF,BF,BFBF,3.78020214,0.824,-1.619805,202.073574,102.8730713,1.715216617,5.3088,5.3335,1.9643,0.15734777,1.33317839,5.94154497,7.43207113,0.04745911,0.01863011,20,4,18,3,Sup,,,,"168,856.98","607,262.38",,,,
296,15775,Hymenopus,heteromorphus,Hymenopus_heteromorphus,Bafog,BF,Generalist,BFGeneralist,3.20449856,0.824,-1.63179,131.764852,157.2936039,1.778918467,2.4534,2.3279,0.8377,0.36167764,1.60669414,2.64952689,4.61789867,0.03258264,0.01563291,23,3,17,2,Inf,,,,"168,869.72","607,263.06",,,,
297,15765,Conceveiba,guianensis,Conceveiba_guianensis,Bafog,BF,Generalist,BFGeneralist,7.14886041,0.793,-1.683725,18.9967803,31.62967083,1.526973027,1.4883,1.5177,0.6006,0.30261001,1.09861634,2.32935501,3.73058136,0.03609816,0.0121539,20,2,19,2,Sup,,,,"168,865.81","607,270.00",,,,
298,15776,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,Bafog,BF,Generalist,BFGeneralist,6.42109661,0.841,-1.4779825,40.6447625,157.8437379,1.513398058,0.6701,0.6472,0.2575,0.49706473,2.07465499,5.78924815,8.36096786,0.05953919,0.02591514,24,2,24,3,Sup,,,,"168,865.55","607,257.31",,,,
299,3659,Tachigali,melinonii,Tachigali_melinonii,Bafog,BF,Generalist,BFGeneralist,3.86696125,0.797,-2.0772325,14.8923606,169.2313705,1.446590909,0.225,0.2153,0.088,0.21551846,1.2939687,3.89741062,5.40689778,0.07959884,0.02190036,27,4,20,3,Inf,,,,"168,846.72","607,255.44",,,,
300,3762,Eschweilera,coriacea,Eschweilera_coriacea,Bafog,BF,Generalist,BFGeneralist,3.8894671,0.783,-1.5578825,77.3511835,221.7001533,1.368873603,0.9044,0.8265,0.3489,,,,,,,25,2,20,2,Inf,,,,"168,865.58","607,246.63",,,,
301,5107,Eschweilera,coriacea,Eschweilera_coriacea,Bafog,BF,Generalist,BFGeneralist,1.16028011,0.827,-1.5458975,91.1541196,85.00011153,1.487784409,2.6328,2.6679,1.0724,0.21415862,1.17180625,3.35851246,4.74447732,0.07306389,0.01331833,18,3,14,2,Inf,,,,"168,836.27","607,255.00",,,,
302,42935,Conceveiba,guianensis,Conceveiba_guianensis,Bafog,BF,Generalist,BFGeneralist,5.24051858,0.799,-1.795585,84.2566901,91.26591215,1.410528596,2.1353,2.2254,0.9232,0.18646364,0.8755894,2.47366558,3.53571862,0.0635254,0.01855946,15,2,15,2,Sup,,,,"168,827.55","607,254.94",,,,
303,4667,Hymenopus,heteromorphus,Hymenopus_heteromorphus,Bafog,BF,Generalist,BFGeneralist,,0.78,-1.7296675,21.4827393,25.22632609,1.68388915,2.1311,2.2856,0.8516,0.46112662,4.54748896,2.58982456,7.59844014,0.06670119,0.0223901,18,2,18,2,Sup,,,,"168,821.84","607,252.69",,,,
304,42653,Symphonia,globulifera,Symphonia_globulifera,Bafog,BF,BF,BFBF,4.37310507,0.821,-1.55189,91.5269906,512.7562499,2.221848739,0.5701,0.5751,0.1785,0.18078482,1.54443325,4.81488047,6.54009854,0.05821839,0.01818005,15,3,15,3,Sup,,,,"168,821.13","607,260.44",,,,
305,15582,Eschweilera,coriacea,Eschweilera_coriacea,Bafog,BF,Generalist,BFGeneralist,2.36205341,0.816,-1.420055,58.9099452,161.7960593,1.601757759,0.9153,0.9473,0.3641,0.27457339,1.34045122,3.60662963,5.22165424,0.06480254,0.01985883,14,2,12,2,Inf,,,,"168,797.28","607,269.50",,,,
306,15586,Virola,michelii,Virola_michelii,Bafog,BF,Generalist,BFGeneralist,12.5788694,0.816,-1.69571,50.6836839,92.92938009,1.460212688,1.2964,1.3418,0.5454,0.31516185,1.57303221,,,0.08353346,0.03082369,26,4,23,4,Sup,,,,"168,803.56","607,252.75",,,,
307,42419,Virola,michelii,Virola_michelii,Bafog,BF,Generalist,BFGeneralist,2.72662759,0.819,-1.539905,19.514782,56.14149022,1.681818182,0.9795,0.9322,0.3476,0.52517625,2.3863165,4.06561796,6.97711071,0.05479177,0.01690767,14,3,12,2,Inf,,,,"168,796.52","607,235.63",,,,
308,42426,Iryanthera,hostmannii,Iryanthera_hostmannii,Bafog,BF,BF,BFBF,2.34192418,0.819,-1.36812,48.7590532,69.50684704,1.48852459,1.7027,1.7457,0.7015,0.26031179,1.28143591,3.23707622,4.77882392,0.06432074,0.01298019,11,2,9,2,Inf,,,,"168,792.13","607,240.81",,,,
309,4636,Eschweilera,coriacea,Eschweilera_coriacea,Bafog,BF,Generalist,BFGeneralist,1.9461868,0.834,-1.3781075,85.9199403,56.12014389,1.285826257,3.5213,3.4996,1.531,0.20315345,1.19076028,1.93074073,3.32465446,0.07660719,0.01289844,26,4,24,4,Mid,,,,"168,794.16","607,234.81",,,,
310,4632,Eschweilera,coriacea,Eschweilera_coriacea,Bafog,BF,Generalist,BFGeneralist,1.52879532,0.752,-1.5059475,88.3764362,79.93527153,1.28617945,2.4406,2.5276,1.1056,0.18721738,1.0828344,1.89717574,3.16722752,0.05162312,0.01490821,20,3,18,2,Inf,,,,"168,797.20","607,224.38",,,,
311,3475,Laetia,procera,Laetia_procera,Bafog,BF,BF,BFBF,7.61090022,0.782,-2.1032,75.1047452,81.21187846,1.570717993,2.2352,2.3774,0.9248,0.24707801,1.39246949,8.04203107,9.68157857,0.09478963,0.02593023,28,5,26,5,Sup,,,,"168,793.41","607,231.69",,,,
312,15532,Hymenopus,heteromorphus,Hymenopus_heteromorphus,Bafog,BF,Generalist,BFGeneralist,6.54673989,0.8,-1.667745,108.459796,96.65787007,1.324570003,2.4271,2.6084,1.1221,0.17485473,1.39561579,6.68920899,8.25967951,0.07864713,0.02282428,16,3,12,2,Inf,,,,"168,789.63","607,251.06",,,,
313,4556,Hymenopus,heteromorphus,Hymenopus_heteromorphus,Bafog,BF,Generalist,BFGeneralist,3.55601196,0.838,-1.5419025,121.388394,153.0363011,1.587367625,1.9651,2.0523,0.7932,0.18051549,1.1340682,6.3843772,7.69896089,0.09279414,0.02024856,15,2,13,2,Inf,,,,"168,753.91","607,233.69",,,,
314,5095,Eschweilera,coriacea,Eschweilera_coriacea,Bafog,BF,Generalist,BFGeneralist,3.76100257,0.751,-1.5458975,119.376922,92.36125493,1.286808511,2.9326,2.9557,1.2925,0.17529252,1.106235,1.73776669,3.01929421,0.0881126,0.02251075,17,3,15,2,Mid,,,,"168,827.13","607,235.50",,,,
315,3466,Eschweilera,coriacea,Eschweilera_coriacea,Bafog,BF,Generalist,BFGeneralist,2.29255917,0.815,-1.44003,119.325706,152.3955377,1.192720307,1.7016,1.7169,0.783,0.14841348,1.0424077,1.59160086,2.78242204,0.08474154,0.03107531,18,3,14,3,Inf,,,,"168,788.44","607,247.31",,,,
316,41772,Virola,michelii,Virola_michelii,Bafog,BF,Generalist,BFGeneralist,5.85039032,0.82,-1.34415,61.4764332,110.0544812,1.668635875,1.4531,1.4907,0.5586,0.25593908,1.62460624,,,0.10972165,0.02842339,11,3,10,3,Mid,,,,"168,734.70","607,234.50",,,,
317,41790,Chrysophyllum,prieurii,Chrysophyllum_prieurii,Bafog,BF,Generalist,BFGeneralist,13.1145777,0.831,-1.8135625,247.595374,99.90532785,1.625993625,6.4003,6.508,2.4783,0.13067355,0.72525348,2.39534391,3.25127094,0.04478814,0.01207135,12,1,10,1,Sup,,,,"168,740.50","607,214.88",,,,
318,3258,Laetia,procera,Laetia_procera,Bafog,BF,BF,BFBF,2.46900944,0.805,-2.0173075,43.1049743,71.10685302,1.42708677,1.4373,1.4713,0.6062,0.31812902,2.05249362,6.69839687,9.06901952,0.05120005,0.01816021,28,4,28,4,Sup,,,,"168,744.70","607,224.56",,,,
319,15386,Licania,membranacea,Licania_membranacea,Bafog,TF,TF,TFTF,6.42674149,0.908,-2.0252975,55.976637,63.66045377,1.280791539,1.834,2.0055,0.8793,0.26024018,0.92633242,6.30662107,7.49319367,0.05161121,0.01493203,18,2,16,2,Mid,,,,"168,738.95","607,173.88",,,,
320,4518,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,Bafog,TF,Generalist,TFGeneralist,3.11865789,0.892,-1.4659975,27.1653187,168.8335531,1.686761964,0.4229,0.4323,0.1609,0.34440359,1.48395552,2.99107764,4.81943675,0.05202873,0.02265601,24,3,20,3,Inf,,,,"168,740.88","607,183.31",,,,
321,41539,Tachigali,melinonii,Tachigali_melinonii,Bafog,TF,Generalist,TFGeneralist,3.88305035,0.774,-1.9613775,12.4948906,52.04036068,1.074135777,0.4847,0.498,0.2401,0.46541549,2.01105195,5.72564941,8.20211685,0.03525044,0.01117203,30,5,25,3,Inf,,,,"168,722.05","607,180.63",,,,
322,3060,Tachigali,melinonii,Tachigali_melinonii,Bafog,TF,Generalist,TFGeneralist,3.03593567,0.834,-1.6937125,14.3171337,60.40984684,1.038396624,0.4909,0.4831,0.237,0.57170929,2.06596956,5.58199565,8.21967449,0.05253117,0.01627981,30,5,28,5,Sup,,,,"168,716.22","607,176.88",,,,
323,4522,Tachigali,melinonii,Tachigali_melinonii,Bafog,TF,Generalist,TFGeneralist,4.81684261,0.836,-1.74365,7.12782975,89.65823585,1.155974843,0.1668,0.1714,0.0795,0.67604312,2.46165417,6.13865983,9.27635712,0.05085159,0.01599644,29,5,22,4,Mid,,,,"168,724.20","607,179.60",,,,
324,15309,Chrysophyllum,prieurii,Chrysophyllum_prieurii,Bafog,TF,Generalist,TFGeneralist,1.54496266,0.826,-2.1091925,92.060519,49.43908437,1.418398582,4.3263,4.5033,1.8621,0.20656851,1.23159203,2.259426,3.69758654,0.03425746,0.03022838,17,2,14,2,Mid,,,,"168,700.13","607,184.88",,,,
325,15322,Protium,stevensonii,Protium_stevensonii,Bafog,TF,Generalist,TFGeneralist,17.6048447,0.84,-2.21506,28.486382,57.69978124,0.8863682398,0.905,0.9313,0.4937,0.4000732,1.69841656,2.56974985,4.66823961,0.06299041,0.02468166,15,2,14,2,Mid,,,,"168,705.45","607,128.88",,,,
326,3096,Protium,stevensonii,Protium_stevensonii,Bafog,TF,Generalist,TFGeneralist,6.65434194,0.837,-2.46275,39.8241215,129.2151898,0.7965606749,0.5393,0.5537,0.3082,0.32303833,1.48724393,1.56493642,3.37521869,0.06111875,0.02155587,26,3,20,2,Mid,,,,"168,710.67","607,122.88",,,,
327,15326,Virola,michelii,Virola_michelii,Bafog,TF,Generalist,TFGeneralist,4.37983885,0.811,-2.0173075,57.258236,210.4308563,1.932745314,0.7458,0.798,0.2721,0.2489249,1.55333257,4.36524875,6.16750622,0.07154783,0.0154432,22,2,20,2,Sup,,,,"168,728.88","607,129.69",,,,
328,41941,Gustavia,hexapetala,Gustavia_hexapetala,Bafog,TF,TF,TFTF,3.23932639,0.803,-2.019305,62.1967607,67.69347051,1.651501959,2.3466,2.4362,0.9188,0.24115351,1.21124977,1.22401788,2.67642116,0.09212898,0.03674428,13,3,12,2,Sup,,,,"168,768.19","607,159.44",,,,
329,26512,Virola,surinamensis,Virola_surinamensis,Bafog,BF,BF,BFBF,5.42286613,0.796,-1.388095,63.0539641,106.2766966,1.705376707,1.5986,1.6051,0.5933,0.28796588,1.8478007,5.61104475,7.74681133,0.10172779,0.01709499,16,3,13,2,Mid,,,,"179,996.80","604,118.31",,,,
330,26510,Chrysophyllum,prieurii,Chrysophyllum_prieurii,Bafog,BF,Generalist,BFGeneralist,6.47984139,0.826,-1.9214275,61.7044381,80.54358191,1.36300744,1.7812,1.8103,0.7661,0.29033308,2.2221895,4.36305356,6.87557614,0.08232934,0.0282067,15,2,12,2,Inf,,,,"179,995.34","604,129.56",,,,
331,26207,Virola,surinamensis,Virola_surinamensis,Bafog,BF,BF,BFBF,3.18333631,0.814,-1.7935875,60.8192836,136.8570738,1.853960396,1.2393,1.2683,0.4444,0.30974558,2.08345076,6.67730233,9.07049866,0.06909832,0.0122682,32,5,25,2,Inf,,,,"179,991.06","604,112.44",,,,
332,25882,Pterocarpus,officinalis,Pterocarpus_officinalis,Bafog,BF,BF,BFBF,4.37546527,0.834,-1.547895,64.4519628,313.6348555,1.701703163,0.5388,0.5552,0.2055,0.23411545,0.95490018,3.50465152,4.69366714,0.08580041,0.03515201,38,5,30,3,Mid,,,,"179,960.41","604,114.44",,,,
333,25869,Iryanthera,hostmannii,Iryanthera_hostmannii,Bafog,BF,BF,BFBF,2.71755199,0.793,-1.4260475,64.2689214,229.9424737,1.295527728,0.6363,0.6416,0.2795,0.25070561,1.29110023,1.33158842,2.87339426,0.07191693,0.02272903,14,2,12,3,Sup,,,,"179,952.81","604,125.13",,,,
334,25857,Symphonia,globulifera,Symphonia_globulifera,Bafog,BF,BF,BFBF,3.29677909,0.851,-1.6457725,30.9273449,59.87869293,2.015488867,1.5408,1.5575,0.5165,0.37030228,2.35223306,3.54557573,6.26811107,0.07309485,0.04015423,38,5,31,3,Mid,,,,"179,958.17","604,127.75",,,,
335,26196,Pterocarpus,officinalis,Pterocarpus_officinalis,Bafog,BF,BF,BFBF,2.98735208,0.82,-1.56787,19.9553482,121.7531922,1.534472239,0.4111,0.4154,0.1639,0.31909837,2.25867024,1.85937737,4.43714598,0.10845403,0.03292554,23,2,21,3,Mid,,,,"179,974.22","604,097.50",,,,
336,26197,Symphonia,globulifera,Symphonia_globulifera,Bafog,BF,BF,BFBF,2.654736,0.813,-1.531915,64.707736,183.6722566,2.890434289,1.3701,1.3706,0.3523,0.21842049,1.96983191,2.58577012,4.77402252,0.03645853,0.01639649,22,3,20,2,Inf,,,,"179,981.13","604,095.13",,,,
337,26235,Symphonia,globulifera,Symphonia_globulifera,Bafog,BF,BF,BFBF,2.82569048,0.799,-1.5259225,40.5927754,93.44561556,2.478130755,1.493,1.5109,0.4344,0.29415267,2.99150047,2.32656595,5.61221909,0.07693184,0.01894761,20,2,16,2,Inf,,,,"179,982.59","604,090.69",,,,
338,26224,Pterocarpus,officinalis,Pterocarpus_officinalis,Bafog,BF,BF,BFBF,3.99184018,0.87,-1.87149,30.1334478,164.2149744,1.555313351,0.4688,0.4689,0.1835,0.27044286,2.13505754,4.75735304,7.16285345,0.04377134,0.03699748,23,2,20,2,Sup,,,,"179,988.23","604,085.13",,,,
339,26221,Virola,surinamensis,Virola_surinamensis,Bafog,BF,BF,BFBF,10.4138164,0.833,-1.5898425,27.0693624,34.22169709,1.608849558,2.0188,2.0636,0.791,0.481481,2.93851313,10.1313866,13.5513807,0.09261872,0.04792821,34,5,30,4,Sup,,,,"179,985.42","604,082.44",,,,
340,26562,Tachigali,melinonii,Tachigali_melinonii,Bafog,BF,Generalist,BFGeneralist,3.94574984,0.823,-1.7056975,21.2452536,206.2645981,1.133009709,0.2124,0.2197,0.103,0.40892501,1.7771502,4.51409859,6.70017381,0.12004754,0.04074398,25,4,23,2,Mid,,,,"180,007.70","604,046.88",,,,
341,26555,Pterocarpus,officinalis,Pterocarpus_officinalis,Bafog,BF,BF,BFBF,3.02520247,0.798,-1.63978,27.1722881,104.3883523,1.924702267,0.7384,0.7613,0.2603,0.34088388,1.50173449,4.04272709,5.88534546,0.04765278,0.01985486,18,3,16,2,Mid,,,,"179,998.66","604,051.13",,,,
342,26257,Pterocarpus,officinalis,Pterocarpus_officinalis,Bafog,BF,BF,BFBF,2.0680912,0.837,-1.436035,41.0566883,159.5053936,1.667055167,0.6619,0.6865,0.2574,0.28532818,1.25860981,3.77644625,5.32038424,0.03709591,0.01974771,26,3,22,2,Inf,,,,"179,978.41","604,061.13",,,,
343,25945,Laetia,procera,Laetia_procera,Bafog,BF,BF,BFBF,4.36493903,0.865,-1.811565,102.874018,61.53488336,1.578119392,4.1952,4.3101,1.6718,0.17505236,1.03229349,4.20123492,5.40858076,0.05799296,0.01744107,20,2,18,2,Sup,,,,"179,966.83","604,060.25",,,,
344,26245,Laetia,procera,Laetia_procera,Bafog,BF,BF,BFBF,4.20645638,0.823,-1.8375325,52.1098025,68.269098,1.52299227,1.8524,1.9258,0.7633,0.25431742,1.42192464,5.15531677,6.83155883,0.06123543,0.01798796,25,4,25,4,Sup,,,,"179,981.63","604,059.13",,,,
345,26247,Virola,surinamensis,Virola_surinamensis,Bafog,BF,BF,BFBF,5.08479506,0.779,-1.8615025,26.5223638,76.74295081,1.521122685,0.8677,0.8713,0.3456,0.46992126,2.45139047,7.09321997,10.0145317,0.06724412,0.02013268,28,4,24,3,Inf,,,,"179,971.89","604,062.75",,,,
