Code,idTree,Name,Genus,Species,Family,TLP,ptlp_Marechaux2016,Forest,Habitat,Type,Gmin,DateField,Plot,SubPlot,FieldNbr,midribVLA,SecondaryVLA,TertiaryVLA,MajVLA,Nitrogen,Carbon,X.S,Phosphorous,Fe..g.kg.,Mn..g.kg.,Mg..g.kg.,Al..g.kg.,Ca..g.kg.,Na..g.kg.,Potassium,Cr..mg.kg.,Cu..mg.kg.,Ni..mg.kg.,Pb..mg.kg.,Rb..mg.kg.,Sr..mg.kg.,Zn..mg.kg.,LSWC,SD,fvfm,Xutm,Yutm,Latitude,Longitude,DBH,TWI
417,25699,Iryanthera_sagotiana,Iryanthera,sagotiana,Myristicaceae,-1.42764,-1.4300425,Bafog,TF,TF,2.251529,2021-03-12T00:00:00Z,5,32,21,0.226429014,1.256367199,4.343716453,5.826512666,1.54,51.32,0.157,0.517986213,0.136118522,0.058118456,4.724026294,0.211201531,2.69165585,1.715021634,2.614703291,2.386877525,10.46493593,5.029792977,0,4.020469296,34.67490431,18.41238143,154.5598,NA,0.895,"179,951.94","604,258.50",NA,NA,23.73,5.813896
418,25328,Protium_stevensonii,Protium,stevensonii,Burseraceae,-1.8478,-1.8335375,Bafog,TF,Generalist,4.437445,2021-03-12T00:00:00Z,5,21,8,0.228033592,1.266022458,1.841761047,3.335817096,1.47,46.42,0.171,0.672772351,0.109311668,0.101182407,3.616036388,0.150043398,2.970649307,1.756729261,5.947546666,4.698455524,11.16488065,2.110673677,0,16.92538808,22.44308129,16.06910366,128.3752,NA,0.826,"179,924.09","604,267.25",NA,NA,25.8,5.813896
419,25386,Hymenopus_heteromorphus,Hymenopus,heteromorphus,Chrysobalanaceae,-1.41724,-1.420055,Bafog,TF,Generalist,4.140286,2021-03-12T00:00:00Z,5,22,58,0.344027901,1.808199525,7.528620733,9.680848158,1.48,52.92,0.372,0.416087323,0.114394291,0.02697109,1.860402938,0.15279753,1.29388416,1.495837924,3.365673857,5.3048618,3.668636288,2.446176932,0,5.803705558,15.61033216,10.69354031,122.117,NA,0.86,"179,937.63","604,253.63",NA,NA,15.29,5.813896
420,25395,Protium_stevensonii,Protium,stevensonii,Burseraceae,-1.98092,-1.9613775,Bafog,TF,Generalist,7.880406,2021-03-12T00:00:00Z,5,23,11,0.257771448,1.375298203,2.551784536,4.184854186,1.66,40.36,0.183,0.732361735,0.712291137,0.08598461,2.924999833,0.357704891,3.684720414,1.577961108,3.792313817,22.18759423,9.402236688,13.56408379,0,6.940410616,24.18569521,49.96995493,108.8161,NA,0.808,"179,940.55","604,228.88",NA,NA,18.47,5.813896
421,25405,Protium_stevensonii,Protium,stevensonii,Burseraceae,-1.92684,-1.9094425,Bafog,TF,Generalist,NA,2021-03-12T00:00:00Z,5,23,28,0.382004776,1.914220315,3.997302585,6.293527676,1.45,50.29,0.144,0.626263192,0.1808477,0.130105633,2.820612333,0.217718333,2.700193333,0.206244167,3.469375346,4.780977841,4.968133333,2.123812667,0,4.942,30.10441667,9.4675,100.7465,NA,0.799,"179,926.23","604,231.69",NA,NA,20.06,5.813896
422,26307,Protium_stevensonii,Protium,stevensonii,Burseraceae,-2.14732,-2.1211775,Bafog,TF,Generalist,10.05444,2021-03-12T00:00:00Z,5,52,21,0.334778119,1.665893141,2.111781783,4.112453043,1.25,40.33,0.122,0.476264457,0.077325025,0.111041675,3.767379713,0.136004338,3.390083417,0.683277444,3.895771117,3.207377719,4.067200534,3.779472139,0,6.896896897,37.47188856,9.997497497,77.5261,NA,0.869,"180,012.66","604,246.00",NA,NA,24.68,6.104334
424,27038,Casearia_javitensis,Casearia,javitensis,Salicaceae,-1.57324,-1.5698675,Bafog,TF,TF,3.326866,2021-03-12T00:00:00Z,5,74,42,0.216574691,1.061405632,3.900765636,5.178745958,1.51,52.46,0.106,0.437688192,0.1535477,0.037645633,1.656112333,0.200043333,4.943443333,0.171144167,3.069125346,3.558192841,6.468133333,1.722372667,0,9.05,67.64441667,11.77,111.1153,NA,0.846,"180,044.48","604,210.81",NA,NA,11.46,6.104334
426,27354,Jacaranda_copaia subsp. copaia,Jacaranda,copaia subsp. copaia,Bignoniaceae,-1.19052,-1.2023275,Bafog,TF,Generalist,7.84765,2021-03-12T00:00:00Z,5,84,69,0.38219821,1.404002928,3.814236427,5.600437565,2.75,50.16,0.339,0.757263192,0.4372477,0.019855633,3.483112333,0.608768333,2.673693333,3.589094167,4.102375346,5.164004508,13.71563333,1.940647667,0,11.3,21.53191667,16.335,295.5439,153.0612245,0.843,"180,088.19","604,200.50",NA,NA,15.92,6.104334
428,27215,Conceveiba_guianensis,Conceveiba,guianensis,Euphorbiaceae,-1.8894,-1.8734875,Bafog,TF,Generalist,4.836486,2021-03-15T16:46:50Z,5,81,10,0.19569161,1.305966057,3.629623472,5.131281138,2.03,45.71,0.132,0.75401721,0.121469169,0.089144778,2.728841175,0.124092426,12.36630964,0.511105272,3.442567914,1.740430772,7.105238572,1.714667334,0,5.335335335,95.99040707,10.6956957,149.8317,NA,0.839,"180,069.11","604,264.88",NA,NA,16.88,6.104334
431,27632,Gustavia_hexapetala,Gustavia,hexapetala,Lecythidaceae,-1.86444,-1.8495175,Bafog,TF,TF,1.337069,2021-03-15T16:46:50Z,5,93,21,0.218282555,0.956870405,1.03962511,2.214778069,2.01,48.66,0.451,0.540222969,0.201346354,0.071134499,8.08852381,0.158085248,12.29165168,1.024070097,6.372253093,5.8971407,5.128005328,3.031411255,0,26.31118881,269.4749417,16.85814186,249.378,276.3605442,0.81,"180,099.67","604,231.50",NA,NA,18.15,6.104334
432,26771,Conceveiba_guianensis,Conceveiba,guianensis,Euphorbiaceae,-2.05788,-2.035285,Bafog,TF,Generalist,3.807096,2021-03-15T16:46:50Z,5,66,15,0.18358816,0.801464641,2.397306364,3.382359164,2.76,44.6,0.189,1.019243948,0.135811888,0.033661971,3.999612721,0.05516317,14.09484848,0.13730686,9.24937597,3.2965413,16.27435897,3.154837829,0,14.22577423,152.0923243,25.61938062,127.4673,527.2108844,0.819,"180,041.77","604,153.44",NA,NA,20.06,7.888434
433,26174,Laetia_procera,Laetia,procera,Salicaceae,-2.03292,-2.011315,Bafog,BF,BF,7.704983,2021-03-15T16:46:50Z,5,47,16,0.347928918,1.830325458,6.402538221,8.580792596,1.99,51.72,0.163,0.829763192,0.1107977,0.069605633,1.799112333,0.124768333,4.080693333,2.320094167,5.198625346,1.196242841,8.043133333,0.856157667,0,16.81,51.26941667,13.39,145.515,646.2585034,0.809,"179,982.11","604,131.50",NA,NA,43.95,11.113003
434,25856,Tachigali_melinonii,Tachigali,melinonii,Fabaceae,-1.6918,-1.683725,Bafog,BF,Generalist,3.596218,2021-03-15T16:46:50Z,5,37,1,0.455408642,1.809596564,4.627647174,6.89265238,2.95,52.43,0.136,0.754385999,0.147374013,0.271170048,1.624799933,0.129403632,4.981452607,0.113737298,6.400425134,1.320007837,15.07059803,0.931606863,0,38.87556222,30.58162585,9.517741129,110.5125,391.1564626,0.73,"179,970.33","604,131.31",NA,NA,55.03,11.113003
435,26217,Virola_surinamensis,Virola,surinamensis,Myristicaceae,-1.71468,-1.7056975,Bafog,BF,BF,12.28747,2021-03-15T16:46:50Z,5,49,2,0.463591472,2.590250265,7.419522706,10.47336444,1.64,52.97,0.157,0.779703785,0.112323054,0.14688686,2.750611111,0.126764804,9.385172987,0.103087991,9.444735874,0.997146049,8.531071191,1.438859947,0,33.24850299,53.73694278,12.93912176,162.4666,NA,0.795,"179,983.56","604,079.69",NA,NA,55.03,10.154291
436,25880,Virola_surinamensis,Virola,surinamensis,Myristicaceae,-1.63564,-1.6297925,Bafog,BF,BF,NA,2021-03-15T16:46:50Z,5,38,2,0.496910483,2.894652947,8.882598697,12.27416213,1.74,51.35,0.185,0.936295045,0.087828786,0.123044111,3.397413627,0.127504581,12.32777944,0.045121606,10.49337866,1.397136773,11.59233716,3.121646843,0,46.26436782,97.99541896,23.44327836,148.3736,NA,0.723,"179,951.45","604,104.63",NA,NA,65.03,10.154291
437,25888,Virola_surinamensis,Virola,surinamensis,Myristicaceae,-1.5982,-1.5938375,Bafog,BF,BF,3.294478,2021-03-15T16:46:50Z,5,38,10,0.365060383,2.276615227,7.415884512,10.05756012,1.79,51.67,0.186,0.844574044,0.124299102,0.089726181,3.425760812,0.114539255,14.66960413,0.041810546,14.83894745,0.466258324,8.583466401,4.23958849,0,74.30139721,112.6690785,16.22754491,217.7545,NA,0.816,"179,964.78","604,104.81",NA,NA,30,10.154291
438,26559,Tachigali_melinonii,Tachigali,melinonii,Fabaceae,-1.60028,-1.595835,Bafog,BF,Generalist,2.545828,2021-03-16T16:30:31Z,5,60,28,0.330408608,1.573476724,4.272712336,6.176597668,3.49,50.33,0.135,0.795752574,0.129120501,0.46757457,1.986077527,0.12407853,8.861096074,0.183152047,5.557519144,1.365168262,8.58459482,1.805847285,0,33.64912281,33.49565581,12.93734336,139.6169,NA,0.815,"180,016.17","604,052.25",NA,NA,16.24,12.552481
439,26915,Tachigali_melinonii,Tachigali,melinonii,Fabaceae,-1.52748,-1.5259225,Bafog,BF,Generalist,3.035404,2021-03-16T16:30:31Z,5,70,52,0.348451213,1.553229345,6.33288791,8.234568469,2.69,47.57,0.106,0.550212979,0.08726044,0.696259374,1.595516817,0.093325008,7.626317016,0.179864302,4.825549796,1.476983358,10.25537796,1.108649018,0,31.38111888,35.9534632,8.676323676,113.5172,NA,0.831,"180,021.13","604,060.44",NA,NA,18.31,12.552481
440,373713,Conceveiba_guianensis,Conceveiba,guianensis,Euphorbiaceae,-1.51084,-1.5099425,Bafog,BF,Generalist,1.692948,2021-03-16T16:30:31Z,5,90,42,0.170696885,0.955528597,3.221145886,4.347371367,2.24,50.76,0.12,1.088130996,0.082124513,0.105647163,2.767960393,0.069763688,12.2605525,0.220213846,5.430479627,2.50263389,10.00812115,0.475389582,0,19.51572641,69.63995673,13.20519221,156.0721,229.5918367,0.82,"180,086.73","604,048.94",NA,NA,15.45,12.552481
441,26866,Laetia_procera,Laetia,procera,Salicaceae,-1.64396,-1.6377825,Bafog,BF,BF,5.000671,2021-03-16T16:30:31Z,5,69,29,0.179869165,1.071647938,4.711047988,5.96256509,1.77,49.88,0.119,0.762382001,0.086304548,0.127242012,2.4908669,0.070832917,5.856015326,1.180004165,8.119565563,1.804050816,4.655805431,2.393675829,0,22.3988006,71.40871231,6.506746627,157.9956,NA,0.839,"180,032.91","604,074.63",NA,NA,38.69,12.552481
442,27788,Protium_stevensonii,Protium,stevensonii,Burseraceae,-1.9518,-1.9334125,Bafog,BF,Generalist,2.597978,2021-03-16T16:30:31Z,5,99,14,0.258619003,1.42910024,2.402631144,4.090350386,1.5,47.74,0.193,0.669767844,0.081294642,0.145123318,2.426752462,0.084545151,4.327434485,1.387174929,8.155859135,2.072258729,6.502887665,2.02098915,0,25.89133701,38.37698214,9.72458688,114.6719,NA,0.842,"180,110.67","604,072.31",NA,NA,35.03,6.470211
443,27799,Iryanthera_hostmannii,Iryanthera,hostmannii,Myristicaceae,-1.57116,-1.56787,Bafog,BF,BF,1.402743,2021-03-16T16:30:31Z,5,99,27,0.244477011,1.148232919,2.280299478,3.673009408,1.68,51.17,0.19,0.600464121,0.155007715,0.207445524,1.678469272,0.166225785,4.198841015,0.236066299,5.011648643,2.271092526,8.259652639,0.341711089,0,27.63527054,118.0805778,15.21543086,188.9096,306.122449,0.816,"180,102.09","604,082.31",NA,NA,11.31,6.470211
444,25275,Conceveiba_guianensis,Conceveiba,guianensis,Euphorbiaceae,-1.48172,-1.4819775,Bafog,TF,Generalist,1.592774,2021-03-16T16:30:31Z,5,19,50,0.164125881,0.82094895,2.286334552,3.271409383,1.68,48.39,0.134,0.719842957,0.088480421,0.070060724,3.0882447,0.099317309,12.59283258,0.427835921,2.825113016,1.762807051,6.187414455,1.164624604,0,7.611417126,83.97037223,12.1331998,156.662,259.3537415,0.797,"179,920.98","604,077.31",NA,NA,16.08,10.154291
445,25207,Protium_stevensonii,Protium,stevensonii,Burseraceae,-1.76044,-1.7496425,Bafog,BF,Generalist,7.58401,2021-03-16T16:30:31Z,5,18,10,0.224922375,1.436594752,2.344623612,4.006140739,1.55,48.85,0.143,0.701561631,0.1227,0.149031602,1.484627706,0.133459873,3.437256077,1.393700466,6.626998348,1.413714127,11.49413919,2.379353313,0,17.35264735,25.91350316,9.393106893,103.4834,607.9931973,0.782,"179,916.22","604,112.25",NA,NA,55.03,10.762482
448,24733,Hymenopus_heteromorphus,Hymenopus,heteromorphus,Chrysobalanaceae,-1.55244,-1.5498925,Bafog,TF,Generalist,2.79263,2021-03-16T16:30:31Z,5,3,39,0.207509897,1.2441004,7.560908618,9.012518915,1.8,51.7,0.31,0.507263192,0.2173727,0.068355633,2.174612333,0.276218333,1.329443333,1.687594167,2.621375346,2.151165341,7.463133333,5.764787667,0,6.315,26.44691667,20.845,153.1651,NA,0.793,"179,896.66","604,230.06",NA,NA,11.62,6.938632
450,26697,Jacaranda_copaia subsp. copaia,Jacaranda,copaia subsp. copaia,Bignoniaceae,-1.40684,-1.4100675,Bafog,TF,Generalist,10.69557,2021-03-16T16:30:31Z,5,64,14,0.417555931,1.58711485,2.66717153,4.671842311,2.02,54.35,0.239,0.477685507,0.38283986,0.028347286,4.019592741,0.291102231,4.816376956,1.432162005,2.08903631,5.12646138,10.01062271,5.264573094,0,3.662337662,59.68473193,24.12087912,132.2789,250.8503401,0.837,"180,021.91","604,212.13",NA,NA,31.37,6.104334
451,4699,Poraqueiba_guianensis,Poraqueiba,guianensis,Metteniusaceae,-1.73548,-1.7256725,Bafog,TF,TF,3.909964,2021-03-17T00:00:00Z,3,57,12,0.18171974,1.001786601,3.122395733,4.305902073,1.2,44.76,0.139,0.562826018,0.059632332,0.010165799,2.788400734,0.149968302,1.932375709,0.937531698,3.389765111,2.124454796,4.78291625,0.987965632,0,15.85585586,20.30722389,10.9009009,126.8363,344.3877551,0.822,"168,844.03","607,355.44",NA,NA,31.37,8.394425
452,15745,Hymenopus_heteromorphus,Hymenopus,heteromorphus,Chrysobalanaceae,-1.63148,-1.6257975,Bafog,TF,Generalist,2.639885,2021-03-17T00:00:00Z,3,58,28,0.187063212,1.361417239,5.540847438,7.089327888,1.69,58.59,0.284,0.523763192,0.1362227,0.062505633,1.276612333,0.148418333,1.912443333,1.458094167,5.188625346,5.365137841,5.218133333,4.113937667,0,18.53,32.19941667,10.5,122.4239,NA,0.813,"168,855.66","607,324.13",NA,NA,22.61,7.826711
453,15746,Bocoa_prouacensis,Bocoa,prouacensis,Fabaceae,-1.55868,-1.555885,Bafog,TF,Generalist,4.841359,2021-03-17T00:00:00Z,3,58,29,0.174253179,1.075715345,3.65929562,4.909264143,2.67,54.21,0.161,0.591558972,0.17596068,0.058735001,0.978101384,0.160823745,1.117001834,1.454821577,5.746498595,1.913922302,3.036151409,2.270242788,0,27.33116558,26.25504419,8.284142071,143.9768,148.8095238,0.776,"168,856.91","607,321.69",NA,NA,20.7,7.826711
454,3709,Eschweilera_coriacea,Eschweilera,coriacea,Lecythidaceae,-1.46924,-1.4699925,Bafog,TF,Generalist,1.513609,2021-03-17T00:00:00Z,3,57,4,0.149498445,1.019372076,1.951959841,3.12083036,1.95,51.21,0.189,0.724349717,0.079316675,0.091793323,1.660102487,0.073027875,2.74981806,0.096038224,5.632073456,1.377271248,9.164379903,1.143017192,0,41.81021532,103.5497413,18.64296445,136.0206,497.4489796,0.886,"168,838.42","607,332.69",NA,NA,26.75,7.381081
455,3736,Poraqueiba_guianensis,Poraqueiba,guianensis,Metteniusaceae,-1.80828,-1.795585,Bafog,TF,TF,3.520896,2021-03-17T00:00:00Z,3,58,18,NA,NA,NA,NA,1.39,51.94,0.2,0.56990833,0.072638742,0.02116888,3.891774671,0.145100682,7.702389749,0.875281245,5.979655862,0.524281918,5.699583957,0.637905808,0,23.77683475,110.8780995,8.841737394,145.2942,225.3401361,0.883,"168,852.94","607,316.25",NA,NA,24.68,7.826711
456,3624,Eschweilera_coriacea,Eschweilera,coriacea,Lecythidaceae,-1.83532,-1.8215525,Bafog,TF,Generalist,3.314685,2021-03-17T00:00:00Z,3,50,4,0.208681193,1.134964332,1.386420188,2.730065713,1.99,53.87,0.259,0.622074229,0.16317929,0.13377252,1.491358012,0.134585626,2.356121394,0.288088211,5.141195944,6.800688185,19.57792229,3.600267801,0,28.54427214,82.93588461,17.41870935,117.9063,773.8095238,0.777,"168,818.55","607,317.56",NA,NA,31.37,7.381081
457,3744,Hymenopus_heteromorphus,Hymenopus,heteromorphus,Chrysobalanaceae,-1.6294,-1.6238,Bafog,TF,Generalist,6.267213,2021-03-17T00:00:00Z,3,59,6,0.188971373,1.465933519,7.102372328,8.757277219,1.73,52.75,0.269,0.527235956,0.206416284,0.022228405,1.65895338,0.204938395,1.832610723,1.881212954,3.321054292,5.218452722,9.328804529,2.26051715,0,9.795204795,18.46345321,15.74425574,130.0184,NA,0.842,"168,845.73","607,304.19",NA,NA,22.45,7.381081
458,3751,Poraqueiba_guianensis,Poraqueiba,guianensis,Metteniusaceae,-1.65644,-1.6497675,Bafog,TF,TF,4.087933,2021-03-17T00:00:00Z,3,59,13,0.188915509,1.119489283,1.644658938,2.953063729,1.59,51.64,0.487,0.506995703,0.121892968,0.056663973,2.252979884,0.130242727,3.191464672,3.340742311,3.047257203,3.371538993,4.282427265,1.999818121,0,22.11720698,59.54555278,13.20199501,126.3953,199.829932,0.835,"168,853.05","607,302.13",NA,NA,30.25,7.826711
459,3630,Eschweilera_coriacea,Eschweilera,coriacea,Lecythidaceae,-1.49004,-1.4899675,Bafog,TF,Generalist,2.40075,2021-03-17T00:00:00Z,3,50,11,0.133270265,0.935568774,1.554008788,2.622847826,1.38,51.24,0.164,0.619001195,0.092006713,0.086478591,2.149912158,0.100819973,2.921536406,0.144833834,2.734344034,1.93830445,10.28370073,0.886826319,0,17.09418838,83.41123914,11.57314629,120.9645,386.9047619,0.872,"168,817.86","607,307.69",NA,NA,19.9,7.381081
460,15759,Poraqueiba_guianensis,Poraqueiba,guianensis,Metteniusaceae,-2.01628,-1.995335,Bafog,TF,TF,2.387088,2021-03-17T00:00:00Z,3,59,29,0.154876077,0.792116829,2.735110966,3.682103871,1.34,51.19,0.181,0.560543464,0.146921161,0.01525326,4.414319493,0.284210439,5.986936802,0.314351342,2.966358525,2.219855269,3.740003335,0.887211272,0,9.209604802,103.5962148,7.986493247,141.1078,289.1156463,0.844,"168,845.63","607,293.69",NA,NA,22.61,7.381081
461,3636,Poraqueiba_guianensis,Poraqueiba,guianensis,Metteniusaceae,-1.75628,-1.7456475,Bafog,TF,TF,NA,2021-03-17T00:00:00Z,3,51,3,0.154429802,1.109054778,2.525430581,3.788915162,1.92,51.23,0.226,0.769378503,0.066664368,0.112924171,1.909157754,0.073231717,3.051167749,0.144471931,6.180535079,0.964937872,8.071597535,0.736889222,0,44.55022489,80.10436448,14.63268366,122.4103,NA,0.867,"168,819.91","607,283.06",NA,NA,22.45,7.381081
462,43001,Conceveiba_guianensis,Conceveiba,guianensis,Euphorbiaceae,-1.61276,-1.60782,Bafog,TF,Generalist,6.472112,2021-03-17T00:00:00Z,3,54,55,0.117810437,0.715686481,2.098720226,2.932217143,1.96,48.94,0.137,0.895053299,0.127853407,0.138181997,1.877868069,0.119407148,13.0450334,0.287719606,4.650927201,5.423919012,5.714562458,3.482412492,0,10.46593186,89.37316299,10.85170341,139.1588,NA,0.831,"168,856.19","607,221.81",NA,NA,11.94,6.353528
463,42991,Bocoa_prouacensis,Bocoa,prouacensis,Fabaceae,-1.66268,-1.65576,Bafog,TF,Generalist,5.246635,2021-03-17T00:00:00Z,3,54,45,0.18914295,0.886924074,1.878814445,2.954881469,2.25,53.85,0.137,0.542720472,0.145277423,0.104850783,1.641470862,0.159658675,1.895547786,1.010583583,5.578047299,1.673918922,2.747385947,1.115811855,0,29.13586414,19.71719947,5.719280719,99.8352,267.8571429,0.764,"168,850.59","607,222.31",NA,NA,13.06,6.353528
465,41503,Jacaranda_copaia subsp. copaia,Jacaranda,copaia subsp. copaia,Bignoniaceae,-1.52956,-1.52792,Bafog,TF,Generalist,15.38961,2021-03-17T00:00:00Z,3,12,65,0.372090027,1.666146174,3.12055653,5.158792731,2.04,51.67,0.357,0.578341534,0.13207978,0.050105739,2.219331665,0.194462796,5.789733066,1.902496663,2.491116463,0.906441783,9.82295629,1.562875542,0,7.337337337,75.7201368,12.1971972,198.1315,246.5986395,0.746,"168,707.31","607,222.69",NA,NA,12.9,7.77657
466,15361,Virola_michelii,Virola,michelii,Myristicaceae,-1.65436,-1.64777,Bafog,BF,Generalist,9.484219,2021-03-17T00:00:00Z,3,12,24,0.344842051,1.834885692,5.017795316,7.197523059,1.72,52.16,0.333,0.603763192,0.1028227,0.161455633,2.582112333,0.108068333,4.998943333,0.923594167,3.587125346,0.607095841,9.298133333,7.248287667,0,12.455,49.72691667,15.485,115.1408,NA,0.761,"168,728.81","607,231.38",NA,NA,26.27,7.77657
467,33216,Casearia_javitensis,Casearia,javitensis,Salicaceae,-1.90396,-1.88747,Bafog,TF,TF,2.394525,2021-03-18T14:42:33Z,2,1,40,0.1927352,0.904558764,1.404583131,2.501877094,1.46,52.29,0.137,0.428709483,0.131940759,0.057298335,1.938174159,0.135333,5.153789544,0.289654512,2.820804542,2.026373967,7.430702631,1.305332334,0,5.899100899,66.22818848,7.475024975,92.9509,331.6326531,0.822,"168,004.03","607,237.88",NA,NA,11.46,5.393234
468,33214,Conceveiba_guianensis,Conceveiba,guianensis,Euphorbiaceae,-1.61276,-1.60782,Bafog,TF,Generalist,2.231299,2021-03-18T14:42:33Z,2,1,38,0.184375879,0.799635711,1.900396472,2.884408061,2.02,47.87,0.131,0.848384153,0.093030276,0.10088284,2.049736675,0.083076023,14.57538179,0.218741019,5.216667014,2.486178287,8.541988304,0.451476358,0,6.686716792,110.4204678,17.06766917,113.4184,NA,0.824,"168,014.44","607,238.00",NA,NA,13.38,5.393234
469,10616,Bocoa_prouacensis,Bocoa,prouacensis,Fabaceae,-1.61276,-1.60782,Bafog,TF,Generalist,3.127806,2021-03-18T14:42:33Z,2,8,29,0.224387013,1.234389681,3.018701995,4.477478687,2.44,53.27,0.132,0.593778745,0.063065037,0.03299315,2.067443724,0.059519534,1.720641729,0.386727348,7.350249722,1.162888121,2.529310058,1.959488944,0,27.94014963,16.24131338,5.25436409,117.6294,276.3605442,0.835,"168,065.05","607,067.69",NA,NA,19.75,6.949512
472,1012,Bocoa_prouacensis,Bocoa,prouacensis,Fabaceae,-1.63772,-1.63179,Bafog,TF,Generalist,6.63421,2021-03-18T14:42:33Z,2,16,17,0.23816018,1.173676947,2.902178946,4.314016072,2.19,54.52,0.16,0.449813192,0.1046227,0.093355633,2.681112333,0.120968333,4.813443333,0.482094167,3.084125346,1.172730341,1.930633333,1.754842667,0,11.61,43.31441667,5.6075,110.7832,233.8435374,0.794,"168,083.25","607,070.81",NA,NA,32.64,6.949512
473,4215,Licania_membranacea,Licania,membranacea,Chrysobalanaceae,-1.7334,-1.723675,Bafog,TF,TF,8.341654,2021-03-18T14:42:33Z,4,16,6,0.373979133,1.777781572,2.046811089,4.198571793,1.7,42.62,0.283,0.378394982,0.163950601,0.030762158,1.699511356,0.165824983,6.667277889,0.735064295,3.347069485,6.608504851,3.750634603,10.17533834,0,10.34068136,82.40923514,6.863727455,120.6498,NA,0.824,"168,928.33","608,018.44",NA,NA,12.32,7.837981
474,252041,Tachigali_melinonii,Tachigali,melinonii,Fabaceae,-1.7334,-1.723675,Kaw,TF,Generalist,2.760483719,10/05/2021,Kaw,1,38,0.531864898,2.251099847,3.460238805,6.243203549,3.02,51.14,0.134,0.801263192,0.1168477,0.098705633,1.278112333,0.123168333,3.043193333,0.340394167,7.118625346,1.063777841,13.44313333,0.450387667,0,18.725,11.77691667,9.4525,143.9678,352.8911565,0.818,"369,234.00","505,012.30",NA,NA,31.5,6.166006
475,252055,Tachigali_melinonii,Tachigali,melinonii,Fabaceae,-1.6502,-1.643775,Kaw,TF,Generalist,3.045359677,10/05/2021,Kaw,1,53,0.558604386,2.002929433,5.767790706,8.329324525,3.09,52.52,0.121,0.734427124,0.114910424,0.11658916,1.886895096,0.126003325,4.099195345,0.182687448,4.314588874,1.052646225,11.63404821,1.146621114,0,9.795511222,22.88719867,10.90773067,128.6756,446.4285714,0.789,"369,242.40","505,016.30",NA,NA,39,6.166006
476,252075,Tachigali_melinonii,Tachigali,melinonii,Fabaceae,-1.87692,-1.8615025,Kaw,TF,Generalist,5.132985709,10/05/2021,Kaw,1,73,0.663802241,2.021685194,9.34186136,12.0273488,2.92,50.13,0.119,0.767682398,0.143656842,0.132637226,1.343471011,0.114905597,3.2773868,0.241648287,6.730451475,2.444616883,13.52695071,0.735646784,0,18.05513784,12.32272348,10.0726817,122.7688,416.6666667,0.809,"369,255.10","504,995.20",NA,NA,35.3,6.166006
