Code,Plot,Subplot,idTree,FieldNbr,Forest,TreeHeight,TreeDawkins,BranchHeight,BranchDawkins,CrownPosition,CommentField,CommentLab,Genus,Species,spName,Habitat,pref Habitat,FW,SW,DW,Comment_Lab,LSWC,FvFm,LA,gmin,Ptlp,Leaf area,Midrib VLA,2VLA,3VLA,MajVLA,SubPlot,Family,PrefHabitat,Posmo,mean_Pmidday,Position_Crown,CodeFTH,Measure,SLA,LT,CC,LDMC,RWC,Xutm,Yutm,DBH,TWI
116,13,,138317,282,Paracou,13,2,12,3,,,,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,,2.243,2.255,1.059,,1.129,0.739,49.839,0.92,-1.752,54.91009306,0.269953978,1.241736823,3.63687771,5.148568512,2,Myristicaceae,BF,-1.36,,Sup,,,,,,,,,,,
117,14,,142689,483,Paracou,16,3,11,3,,,,Eschweilera,coriacea,Eschweilera_coriacea,TF,,2.95,3.022,1.298,,1.328,0.755,69.148,3.588,-1.438,77.05279861,0.221642189,1.063791012,4.981131149,6.26656435,2,Lecythidaceae,Generalist,-0.968,,Inf,,,,,,,,,,,
118,14,,142325,114,Paracou,16,3,12,3,,,,Eschweilera,coriacea,Eschweilera_coriacea,TF,,2.259,2.271,0.986,,1.302,0.837,172.991,1.871,-1.588,191.0899847,0.11954487,0.731495455,3.694993419,4.546033743,2,Lecythidaceae,Generalist,-1.155,,Inf,,,,,,,,,,,
119,14,,142517,310,Paracou,15,4,15,4,,,,Carapa,surinamensis,Carapa_surinamensis,BF,,6.429,6.57,2.431,,1.703,0.818,265.795,2.85,-1.698,255.8182944,0.130115578,0.573400012,1.08083358,1.78434917,2,Meliaceae,BF,-1.293,,Sup,,,,,,,,,,,
120,14,,142667,461,Paracou,12,2,11,3,,,,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,,2.636,2.716,1.046,,1.597,0.816,50.04,0.962,-1.56,55.628125,0.221328155,1.085225622,2.560894257,3.867448034,2,Myristicaceae,BF,-1.12,,Sup,,,,,,,,,,,
121,14,,142472,265,Paracou,14,2,12,3,,,,Iryanthera,sagotiana,Iryanthera_sagotiana,TF,,1.174,1.167,0.473,,1.468,0.801,48.421,2.335,-1.482,53.16760972,0.275918515,1.301788241,3.77000639,5.347713146,2,Myristicaceae,TF,-1.023,,Mid,,,,,,,,,,,
122,14,,143155,953,Paracou,8,3,8,3,,,,Eschweilera,coriacea,Eschweilera_coriacea,BF,,1.312,1.319,0.468,,1.82,0.792,104.154,2.238,-1.72,114.3471208,0.142610369,0.955615504,2.8850597,3.983285573,2,Lecythidaceae,Generalist,-1.32,,Sup,,,,,,,,,,,
123,14,,142984,779,Paracou,10,2,7,4,,,,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,,1.042,1.06,0.489,,1.17,0.814,39.238,2.328,-1.62,43.20760833,0.32169896,1.521036835,3.432853228,5.275589024,2,Myristicaceae,BF,-1.195,,Mid,,,,,,,,,,,
124,14,,142990,785,Paracou,23,3,18,4,,,,Eschweilera,coriacea,Eschweilera_coriacea,BF,,2.781,2.822,1.405,,1.008,0.813,57.663,1.886,-1.634,63.31020278,0.223612391,1.342166111,4.340639026,5.906417527,2,Lecythidaceae,Generalist,-1.213,,Mid,,,,,,,,,,,
125,14,,143065,861,Paracou,29,4,27,4,,,,Eperua,falcata,Eperua_falcata,BF,,0.744,0.752,0.372,,1.019,0.739,33.132,1.17,-1.838,36.05305278,0.330115478,2.050657586,5.556037135,7.936810198,2,Fabaceae,BF,-1.468,,Mid,,,,,,,,,,,
126,14,,142950,745,Paracou,22,2,18,3,,,,Vouacapoua,americana,Vouacapoua_americana,TF,,0.848,0.837,0.441,,0.898,0.831,35.564,2.716,-2.295,39.47790139,0.35322807,1.275505457,4.319033971,5.947767498,2,Fabaceae,TF,-2.04,,Mid,,,,,,,,,,,
127,14,,142685,479,Paracou,16,4,13,4,,,,Eschweilera,coriacea,Eschweilera_coriacea,TF,,2.63,2.638,1.034,,1.551,0.824,136.812,0.983,-1.568,150.68285,0.135477486,0.725958545,3.431322633,4.292758665,2,Lecythidaceae,Generalist,-1.13,,Mid,,,,,,,,,,,
128,14,,142527,320,Paracou,28,4,24,4,,,,Protium,opacum subsp. rabelianum,Protium_opacum,BF,,0.869,0.861,0.349,,1.466,0.778,81.001,3.794,-2.075,89.14956528,0.20932351,1.060842208,2.703704129,3.973869847,2,Burseraceae,BF,-1.765,,Mid,,,,,,,,,,,
129,14,,142291,80,Paracou,24,4,24,4,,,,Virola,michelii,Virola_michelii,TF,,0.922,0.932,0.403,,1.31,0.765,31.645,9.084,-1.752,35.03875278,0.385003576,1.816154889,2.535440275,4.73659874,2,Myristicaceae,Generalist,-1.36,,Sup,,,,,,,,,,,
130,14,,142646,440,Paracou,13,2,10,3,,,,Casearia,javitensis,Casearia_javitensis,TF,,1.158,0.579,0.582,,-0.005,0.801,77.344,4.207,-2.131,85.16211944,0.179666234,0.721908431,1.951952082,2.853526747,2,Salicaceae,TF,-1.835,,Mid,,,,,,,,,,,
131,14,,142662,456,Paracou,34,4,31,4,,,,Laetia,procera,Laetia_procera,BF,,2.232,2.253,0.936,,1.407,0.818,55.58,2.328,-1.963,60.44662639,0.172613706,1.234268907,4.139716036,5.546598649,2,Salicaceae,BF,-1.625,,Sup,,,,,,,,,,,
132,14,,143007,802,Paracou,26,4,23,4,,,,Eperua,falcata,Eperua_falcata,BF,,0.598,0.602,0.279,,1.16,0.785,35.6,1.322,-1.722,38.77857083,0.278431923,1.838854648,5.863625227,7.980911798,2,Fabaceae,BF,-1.323,,Mid,,,,,,,,,,,
133,14,,143035,831,Paracou,36,5,31,5,,,,Virola,surinamensis,Virola_surinamensis,BF,,0.862,0.91,0.321,,1.835,0.826,20.777,3.691,-1.72,23.15390556,0.495977035,2.632303077,7.774270257,10.90255037,2,Myristicaceae,BF,-1.32,,Mid,,,,,,,,,,,
134,14,,141912,763,Paracou,23,5,20,5,,,,Bocoa,prouacensis,Bocoa_prouacensis,BF,,0.673,0.954,0.427,,1.235,0.829,62.371,2.291,-1.832,68.3867375,0.171208667,1.088512412,0.890267402,2.149988481,1,Fabaceae,Generalist,-1.46,,Sup,,,,,,,,,,,
135,14,,143058,854,Paracou,29,4,27,4,,,,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,BF,,0.8835,0.913,0.4585,,0.9912759,0.81,16.98501895,11.52409566,,18.73447778,0.376160412,1.5869389,2.74944026,4.712539572,2,Bignoniaceae,Generalist,,,Sup,,,,,,,,,,,
136,14,,141725,576,Paracou,39,4,30,4,,,,Symphonia,globulifera,Symphonia_globulifera,BF,,0.569,0.559,0.207,,1.702,0.782,16.263,2.835,-1.658,17.85435417,0.497614153,5.314989411,2.446052973,8.258656537,1,Clusiaceae,BF,-1.243,,Inf,,,,,,,,,,,
137,14,,143297,67,Paracou,22,3,18,3,,,,Bocoa,prouacensis,Bocoa_prouacensis,BF,,0.421,0.407,0.14,,1.915,0.82,38.169,1.309,-1.464,41.99810833,0.278844774,1.777593476,1.030532021,3.086970271,3,Fabaceae,Generalist,-1,,Inf,,,,,,,,,,,
138,14,,141168,10,Paracou,26,4,22,4,,,,Laetia,procera,Laetia_procera,BF,,4.283,4.334,1.774,,1.444,0.842,93.028,4.614,-1.746,101.6870306,0.150675805,0.906621933,2.480291942,3.53758968,1,Salicaceae,BF,-1.353,,Mid,,,,,,,,,,,
139,14,,141172,14,Paracou,27,4,23,5,,,,Symphonia,globulifera,Symphonia_globulifera,BF,,1.458,1.453,0.544,,1.673,0.798,33.806,4.341,-1.738,37.07021528,0.320448772,3.167331338,2.5333709,6.021151009,1,Clusiaceae,BF,-1.343,,Mid,,,,,,,,,,,
140,11,,126739,216,Paracou,16,2,14,2,,,,Poraqueiba,guianensis,Poraqueiba_guianensis,TF,,1.073,1.109,0.501,,1.212,0.831,62.423,2.247,-1.937,68.88506806,0.233860421,1.110345883,3.095570837,4.43977714,1,Metteniusaceae,TF,-1.593,,Mid,,,,,,,,,,,
141,14,,141732,583,Paracou,34,5,26,4,,,,Tachigali,melinonii,Tachigali_melinonii,BF,,0.263,0.267,0.115,,1.333,0.787,10.436,3.782,-1.858,11.51539583,0.59047133,2.00326167,2.709386833,5.303119833,1,Fabaceae,Generalist,-1.493,,Inf,,,,,,,,,,,
142,14,,141516,367,Paracou,18,3,14,3,,,,Chrysophyllum,prieurii,Chrysophyllum_prieurii,BF,,1.829,1.842,0.791,,1.329,0.822,78.671,7.275,-1.298,85.42569444,0.227997426,0.780187182,2.272050411,3.280235019,1,Sapotaceae,Generalist,-0.793,,Inf,,,,,,,,,,,
143,14,,143313,83,Paracou,18,3,14,3,,,,Protium,opacum subsp. rabelianum,Protium_opacum,BF,,1.647,1.659,0.71,,1.337,0.831,89.248,4.737,-1.923,98.23691944,0.206992936,1.221303154,2.566703138,3.994999227,3,Burseraceae,BF,-1.575,,Inf,,,,,,,,,,,
144,14,,143306,76,Paracou,24,5,24,4,,,,Carapa,surinamensis,Carapa_surinamensis,BF,,3.842,3.909,1.466,,1.666,0.83,98.969,1.709,-1.764,110.3044778,0.175498538,0.897045461,1.883385935,2.955929935,3,Meliaceae,BF,-1.375,,Sup,,,,,,,,,,,
145,14,,141465,316,Paracou,14,2,12,3,,,,Protium,stevensonii,Protium_stevensonii,TF,,0.475,0.469,0.228,,1.056,0.831,35.525,2.585,-2.091,39.09064306,0.345935972,1.519118479,3.6645099,5.529564352,1,Burseraceae,Generalist,-1.785,,Mid,,,,,,,,,,,
146,14,,142036,887,Paracou,18,3,14,3,,,,Licania,membranacea,Licania_membranacea,TF,,0.927,0.943,0.45,,1.098,0.797,18.668,5.136,-1.881,20.48555278,0.39718663,1.861988349,4.835099695,7.094274673,1,Chrysobalanaceae,TF,-1.523,,Inf,,,,,,,,,,,
147,14,,142081,932,Paracou,23,3,17,3,,,,Eperua,falcata,Eperua_falcata,BF,,1.323,0.441,0.186,,1.366,0.607,40.381,3.598,-1.54,44.31394583,0.315808016,2.291886562,4.8967607,7.504455278,1,Fabaceae,BF,-1.095,,Inf,,,,,,,,,,,
148,13,,138144,108,Paracou,17,2,17,2,,,,Laetia,procera,Laetia_procera,BF,,2.459,2.514,0.847,,1.968,0.805,99.091,1.224,-1.662,109.5001736,0.16637232,0.965685276,1.574969589,2.707027185,2,Salicaceae,BF,-1.248,,Sup,,,,,,,,,,,
149,13,,138122,86,Paracou,28,4,23,2,,,,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,,0.589,0.589,0.238,,1.478,0.828,28.364,1.236,-1.616,31.31539028,0.296309955,1.464117785,2.193809128,3.954236868,2,Fabaceae,BF,-1.19,,Inf,,,,,,,,,,,
150,13,,138083,47,Paracou,12,5,12,4,,,,Bocoa,prouacensis,Bocoa_prouacensis,BF,,1.608,1.626,0.768,,1.115,0.75,64.614,1.838,-2.151,70.91469583,0.185485106,0.895037083,2.10986598,3.190388168,2,Fabaceae,Generalist,-1.86,,Sup,,,,,,,,,,,
151,14,,141222,64,Paracou,20,3,17,3,,,,Poraqueiba,guianensis,Poraqueiba_guianensis,TF,,2.196,2.241,0.876,,1.558,0.828,79.337,3.181,-2.057,87.25289861,0.199092624,1.089156934,3.838488915,5.126738473,1,Metteniusaceae,TF,-1.743,,Mid,,,,,,,,,,,
152,14,,141631,482,Paracou,13,2,13,2,,,,Casearia,javitensis,Casearia_javitensis,TF,,1.785,1.791,0.969,,0.848,0.727,71.311,6.939,-2.121,77.67380139,0.238842441,0.805314185,2.273242319,3.317398946,1,Salicaceae,TF,-1.823,,Sup,,,,,,,,,,,
153,14,,141607,458,Paracou,40,5,31,4,,,,Dicorynia,guianensis,Dicorynia_guianensis,TF,,1.038,0.995,0.426,,1.335,0.834,58.64,7.8,-1.696,64.38581111,0.212240515,1.446032969,3.271483531,4.929757015,1,Fabaceae,TF,-1.29,,Mid,,,,,,,,,,,
154,14,,141857,708,Paracou,17,2,14,3,,,,Iryanthera,sagotiana,Iryanthera_sagotiana,TF,,0.686,0.643,0.227,,1.834,0.805,45.221,2.49,-1.618,49.77565972,0.262692213,1.295237788,3.380635407,4.938565407,1,Myristicaceae,TF,-1.193,,Mid,,,,,,,,,,,
155,14,,141969,820,Paracou,19,3,18,4,,,,Bocoa,prouacensis,Bocoa_prouacensis,TF,,2.805,2.708,1.359,,0.993,0.752,87.171,7.901,-1.444,96.00185694,0.17458037,0.61841355,2.171483282,2.964477202,1,Fabaceae,Generalist,-0.975,,Mid,,,,,,,,,,,
156,14,,145138,814,Paracou,18,3,16,2,,,,Poraqueiba,guianensis,Poraqueiba_guianensis,TF,,1.458,1.479,0.675,,1.19,0.822,62.433,2.133,-2.075,68.99936806,0.209183233,1.010781013,3.30745374,4.527417986,3,Metteniusaceae,TF,-1.765,,Mid,,,,,,,,,,,
157,14,,143500,271,Paracou,18,3,16,2,,,,Protium,opacum subsp. rabelianum,Protium_opacum,BF,,1.151,1.167,0.501,,1.329,0.795,33.336,3.005,-2.281,36.96760417,0.344554649,1.751753425,4.200868001,6.297176076,3,Burseraceae,BF,-2.023,,Mid,,,,,,,,,,,
158,14,,144184,2659,Paracou,12,2,10,3,,,,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,,1.906,1.913,0.827,,1.315,0.801,90.904,2.135,-1.664,100.9394083,0.195064649,1.083970101,3.373921059,4.65295581,3,Myristicaceae,BF,-1.25,,Mid,,,,,,,,,,,
159,14,,143542,314,Paracou,20,3,20,4,,,,Eschweilera,coriacea,Eschweilera_coriacea,TF,,1.363,1.4,0.62,,1.259,0.812,60.261,1.323,-1.686,66.3786,0.239431497,1.193406168,5.355810193,6.788647858,3,Lecythidaceae,Generalist,-1.278,,Sup,,,,,,,,,,,
160,14,,143554,326,Paracou,18,2,14,4,,,,Poraqueiba,guianensis,Poraqueiba_guianensis,TF,,0.982,1.051,0.386,,1.722,0.813,50.059,4.662,-2.017,55.26106667,0.260763445,1.256630627,3.404743833,4.922137905,3,Metteniusaceae,TF,-1.693,,Inf,,,,,,,,,,,
161,14,,143929,701,Paracou,22,3,15,2,,,,Chrysophyllum,prieurii,Chrysophyllum_prieurii,BF,,1.157,1.201,0.495,,1.429,0.802,200.646,1.279,-2.207,199.836211,0.130313239,0.643048793,2.946946365,3.720308397,3,Sapotaceae,Generalist,-1.93,,Inf,,,,,,,,,,,
162,14,,143947,719,Paracou,22,5,18,3,,,,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,,0.423,0.428,0.192,,1.223,0.794,20.061,6.723,-1.554,21.90997361,0.330026195,1.727439345,2.81690995,4.87437549,3,Bignoniaceae,Generalist,-1.113,,Inf,,,,,,,,,,,
163,14,,143969,741,Paracou,35,5,23,4,,,,Tachigali,melinonii,Tachigali_melinonii,TF,,0.27,0.279,0.123,,1.272,0.802,9,3.124,-1.927,9.900519444,0.690041861,2.232274185,5.488820456,8.411136503,3,Fabaceae,Generalist,-1.58,,Mid,,,,,,,,,,,
164,14,,143250,20,Paracou,24,3,18,4,,,,Bocoa,prouacensis,Bocoa_prouacensis,BF,,0.625,0.581,0.29,,1.003,0.805,31.814,3.719,-1.875,34.61861389,0.287212101,1.195661976,2.481054184,3.963928262,3,Fabaceae,Generalist,-1.515,,Mid,,,,,,,,,,,
165,14,,143346,116,Paracou,25,3,23,3,,,,Laetia,procera,Laetia_procera,BF,,2.255,2.308,0.896,,1.575,0.822,111.638,1.124,-2.055,123.2045486,0.149847516,1.009542307,3.42616845,4.585558274,3,Salicaceae,BF,-1.74,,Sup,,,,,,,,,,,
166,14,,143641,413,Paracou,10,3,7,4,,,,Poraqueiba,guianensis,Poraqueiba_guianensis,TF,,2.431,2.478,1.06,,1.338,0.778,85.217,1.59,-1.818,96.24251944,0.179695164,0.986224133,3.255312542,4.421231839,3,Metteniusaceae,TF,-1.443,,Mid,,,,,,,,,,,
167,14,,143877,649,Paracou,22,4,20,4,,,,Eschweilera,coriacea,Eschweilera_coriacea,BF,,1.996,2.045,0.956,,1.138,0.8,89.504,0.942,-1.632,98.73590833,0.18174156,0.981171823,4.697256609,5.860169992,3,Lecythidaceae,Generalist,-1.21,,Sup,,,,,,,,,,,
168,14,,144204,2679,Paracou,17,2,17,2,,,,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,BF,,0.56,0.573,0.251,,1.28,0.795,25.927,3.639,-1.52,28.84327639,0.391153687,1.007191569,2.229195103,3.627540359,3,Bignoniaceae,Generalist,-1.07,,Sup,,,,,,,,,,,
169,14,,144207,2682,Paracou,32,5,22,5,,,,Tachigali,melinonii,Tachigali_melinonii,TF,,0.406,0.422,0.186,,1.274,0.83,28.678,1.818,-1.766,31.73385556,0.378414045,1.479070485,3.08998002,4.947464551,3,Fabaceae,Generalist,-1.378,,Mid,,,,,,,,,,,
170,14,,144835,593,Paracou,15,3,13,3,,,,Iryanthera,sagotiana,Iryanthera_sagotiana,TF,,0.686,0.689,0.261,,1.643,0.817,29.156,0.74,-1.594,31.90845417,0.377409131,2.068252658,6.721798679,9.167460468,4,Myristicaceae,TF,-1.163,,Mid,,,,,,,,,,,
171,13,,140725,669,Paracou,22,4,18,4,,,,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,,0.657,0.645,0.278,,1.323,0.829,31.137,3.702,-1.4,34.27943611,0.292373595,1.433752645,4.491642441,6.217768681,4,Chrysobalanaceae,Generalist,-0.92,,Mid,,,,,,,,,,,
172,13,,141137,2830,Paracou,16,2,14,2,,,,Conceveiba,guianensis,Conceveiba_guianensis,TF,,1.997,2.009,0.966,,1.079,0.817,104.392,1.619,-1.85,114.1649292,0.175258688,0.512773779,1.946413662,2.63444613,4,Euphorbiaceae,Generalist,-1.483,,Mid,,,,,,,,,,,
173,13,,141103,2501,Paracou,19,3,15,4,,,,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,,0.652,0.654,0.263,,1.49,0.843,17.615,3.262,-1.49,19.60426944,0.3440739,1.861802839,6.526337001,8.73221374,4,Chrysobalanaceae,Generalist,-1.033,,Mid,,,,,,,,,,,
174,11,,205811,2966,Paracou,13,5,13,4,,,,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,BF,,0.9079,0.9028,0.4019,,1.246329933,0.821,19.68716073,5.233856933,,21.63458889,0.354365301,1.82360001,0.963540143,3.141505454,2,Bignoniaceae,Generalist,,,Sup,,,,,,,,,,,
175,14,,144269,26,Paracou,25,3,25,4,,,,Dicorynia,guianensis,Dicorynia_guianensis,TF,,1.392,1.423,0.554,,1.57,0.834,89.499,2.982,-1.456,98.377175,0.181327882,1.099401115,3.948591995,5.229320992,3,Fabaceae,TF,-0.99,,Sup,,,,,,,,,,,
176,13,,138115,79,Paracou,18,2,12,2,,,,Conceveiba,guianensis,Conceveiba_guianensis,BF,,1.544,1.521,0.578,,1.632,0.805,153.782,1.332,-1.911,168.6754125,0.120316776,0.529504283,1.886399023,2.536220081,2,Euphorbiaceae,Generalist,-1.56,,Inf,,,,,,,,,,,
177,11,,128304,558,Paracou,18,3,17,3,,,,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,,0.66,0.675,0.221,,2.057,0.822,12.581,6.668,-1.826,13.83919583,0.483420463,1.799544688,5.559386678,7.842351829,2,Bignoniaceae,Generalist,-1.453,,Mid,,,,,,,,,,,
178,11,,131244,2848,Paracou,13,5,11,5,,,,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,,0.642,0.662,0.214,,2.093,0.817,32.463,4.401,-1.408,35.85709306,0.227235672,0.965307927,3.083099218,4.275642818,4,Fabaceae,BF,-0.93,,Inf,,,,,,,,,,,
179,11,,226979,2979,Paracou,15,2,13,4,,,,Hymenopus,heteromorphus,Hymenopus_heteromorphus,BF,,0.837,0.841,0.378,,1.226,0.829,26.027,2.451,-1.36,28.59569167,0.402441448,1.496030307,6.286638013,8.185109768,2,Chrysobalanaceae,Generalist,-0.87,,Mid,,,,,,,,,,,
180,11,,226634,2972,Paracou,13,5,13,4,,,,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,BF,,0.9464,0.9776,0.4055,,1.410850801,0.783,26.13223352,5.570758614,,28.77295556,0.305034653,1.28805999,1.947742171,3.540836814,2,Bignoniaceae,Generalist,,,Inf,,,,,,,,,,,
181,11,,130974,994,Paracou,18,2,16,3,,,,Hymenopus,heteromorphus,Hymenopus_heteromorphus,BF,,0.66,0.664,0.272,,1.439,0.842,30.441,4.563,-1.526,33.42787639,0.300311771,1.357139011,4.918284838,6.575735621,4,Chrysobalanaceae,Generalist,-1.078,,Mid,,,,,,,,,,,
182,11,,131011,1032,Paracou,23,3,19,4,,,,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,,0.601,0.604,0.159,,2.803,0.809,34.386,1.919,-1.616,38.11861528,0.296633639,1.363860308,4.860127742,6.520621689,4,Fabaceae,BF,-1.19,,Inf,,,,,,,,,,,
183,11,,127971,196,Paracou,15,2,14,3,,,,Conceveiba,guianensis,Conceveiba_guianensis,TF,,1.526,1.548,0.714,,1.167,0.803,75.406,1.82,-1.64,82.84362778,0.201976781,0.653511881,1.602708651,2.458197314,2,Euphorbiaceae,Generalist,-1.22,,Sup,,,,,,,,,,,
184,11,,127386,896,Paracou,18,4,16,4,,,,Poraqueiba,guianensis,Poraqueiba_guianensis,TF,,1.795,1.812,0.836,,1.167,0.809,65.398,7.232,-1.865,72.14482639,0.199412934,1.000994319,3.064714089,4.265121341,1,Metteniusaceae,TF,-1.503,,Mid,,,,,,,,,,,
185,13,,141112,2805,Paracou,16,3,13,3,,,,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,,1.043,1.056,0.423,,1.499,0.815,41.53,3.161,-1.526,45.8924125,0.250050212,1.359266037,4.036594098,5.645910347,4,Chrysobalanaceae,Generalist,-1.078,,Mid,,,,,,,,,,,
186,11,,226623,2966,Paracou,22,4,21,4,,,,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,,0.929,0.925,0.375,,1.466,0.831,29.74,5.886,-1.376,32.71756944,0.343924538,1.571534369,1.003420486,2.918879393,1,Bignoniaceae,Generalist,-0.89,,Sup,,,,,,,,,,,
187,11,,184588,2905,Paracou,17,4,16,4,,,,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,,0.343,0.344,0.134,,1.573,0.8,20.513,4.973,-1.468,22.78785833,0.392978858,2.050731302,2.945324596,5.389034755,4,Bignoniaceae,Generalist,-1.005,,Sup,,,,,,,,,,,
188,11,,130578,567,Paracou,24,3,20,3,,,,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,,0.508,0.511,0.185,,1.765,0.812,23.141,2.027,-1.524,25.44101944,0.344281521,1.406150287,1.546755517,3.297187325,4,Bignoniaceae,Generalist,-1.075,,Sup,,,,,,,,,,,
189,11,,129933,1044,Paracou,25,4,22,4,,,,Virola,michelii,Virola_michelii,TF,,0.632,0.66,0.294,,1.247,0.691,37.511,1.828,-2.035,41.48415972,0.29589733,1.883850961,4.320344039,6.50009233,3,Myristicaceae,Generalist,-1.715,,Mid,,,,,,,,,,,
190,11,,130118,48,Paracou,26,3,23,3,,,,Virola,michelii,Virola_michelii,TF,,0.955,0.964,0.418,,1.305,0.776,24.398,3.27,-2.025,26.97386111,0.416310503,2.123851988,3.35608617,5.896248661,4,Myristicaceae,Generalist,-1.703,,Mid,,,,,,,,,,,
191,11,,129381,468,Paracou,17,4,14,3,,,,Poraqueiba,guianensis,Poraqueiba_guianensis,TF,,2.749,2.802,1.164,,1.406,0.803,53.683,0.989,-1.852,59.57279167,0.259533658,1.189643466,3.713730031,5.162907154,3,Metteniusaceae,TF,-1.485,,Sup,,,,,,,,,,,
192,11,,130018,2301,Paracou,28,4,24,4,,,,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,BF,,0.411,0.415,0.144,,1.89,0.816,11.021,8.451,-1.246,11.95795,0.538209156,1.662745931,2.588450579,4.789405666,3,Bignoniaceae,Generalist,-0.728,,Sup,,,,,,,,,,,
193,11,,129031,103,Paracou,18,2,15,3,,,,Virola,michelii,Virola_michelii,TF,,2.008,2.012,0.813,,1.476,0.785,102.349,1.074,-1.724,109.1769472,0.229775289,1.280254844,3.600907248,5.110937381,3,Myristicaceae,Generalist,-1.325,,Mid,,,,,,,,,,,
194,11,,128754,1031,Paracou,29,5,24,5,,,,Tachigali,melinonii,Tachigali_melinonii,BF,,0.266,0.269,0.128,,1.098,0.79,12.59,2.789,-2.239,13.86851667,0.576319429,2.227725585,3.901167415,6.705212428,2,Fabaceae,Generalist,-1.97,,Mid,,,,,,,,,,,
195,11,,128369,628,Paracou,16,2,16,3,,,,Conceveiba,guianensis,Conceveiba_guianensis,TF,,1.184,1.203,0.587,,1.05,0.807,120.912,1.224,-1.66,132.3172681,0.124174735,0.493841139,1.613625163,2.231641037,2,Euphorbiaceae,Generalist,-1.245,,Mid,,,,,,,,,,,
196,13,,137892,1100,Paracou,23,2,20,3,,,,Hymenopus,heteromorphus,Hymenopus_heteromorphus,BF,,0.466,0.443,0.208,,1.129,0.8,36.183,1.673,-1.462,40.10415278,0.319049917,1.372505389,5.256258079,6.947813385,1,Chrysobalanaceae,Generalist,-0.998,,Inf,,,,,,,,,,,
197,13,,138966,938,Paracou,16,4,15,3,,,,Protium,opacum subsp. rabelianum,Protium_opacum,BF,,0.566,0.586,0.274,,1.143,0.848,28.723,8.051,-2.269,31.71303333,0.344929591,1.861012003,3.174356001,5.380297595,2,Burseraceae,BF,-2.008,,Sup,,,,,,,,,,,
198,13,,140467,406,Paracou,22,2,18,3,,,,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,,0.82,0.826,0.384,,1.153,0.18,44.527,2.449,-1.568,49.13065139,0.242510524,1.378538871,4.519532508,6.140581903,4,Chrysobalanaceae,Generalist,-1.13,,Sup,,,,,,,,,,,
199,13,,140512,452,Paracou,25,4,22,4,,,,Bocoa,prouacensis,Bocoa_prouacensis,TF,,1.096,1.091,0.458,,1.379,0.762,49.756,1.506,-1.668,54.28561389,0.212791141,0.820374265,1.757404829,2.790570235,4,Fabaceae,Generalist,-1.255,,Mid,,,,,,,,,,,
200,13,,138434,400,Paracou,26,4,24,4,,,,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,,0.569,0.572,0.251,,1.275,0.811,23.945,2.544,-1.462,26.4097875,0.317243041,1.796324439,5.11825077,7.23181825,2,Chrysobalanaceae,Generalist,-0.998,,Mid,,,,,,,,,,,
201,13,,137902,1110,Paracou,26,4,22,5,,,,Eperua,falcata,Eperua_falcata,BF,,0.614,0.627,0.281,,1.227,0.789,18.062,1.13,-1.985,19.87802361,0.467238903,3.386810866,6.142772068,9.996821838,1,Fabaceae,BF,-1.653,,Sup,,,,,,,,,,,
202,13,,138104,68,Paracou,22,4,18,4,,,,Eperua,falcata,Eperua_falcata,BF,,0.734,0.742,0.289,,1.567,0.799,32.442,1.005,-1.74,35.60192639,0.345003498,2.939284231,6.958726825,10.24301455,2,Fabaceae,BF,-1.345,,Mid,,,,,,,,,,,
203,13,,138158,122,Paracou,16,2,16,2,,,,Eschweilera,coriacea,Eschweilera_coriacea,BF,,2.484,2.514,0.924,,1.722,0.819,90.955,1.402,-1.736,100.4772569,0.199951658,0.95212525,2.47166184,3.623738749,2,Lecythidaceae,Generalist,-1.34,,Sup,,,,,,,,,,,
204,13,,138157,121,Paracou,27,4,25,4,,,,Laetia,procera,Laetia_procera,BF,,2.791,2.838,1.162,,1.442,0.824,59.405,4.044,-1.836,65.49411389,0.197771874,1.15396562,5.199888093,6.551625587,2,Salicaceae,BF,-1.465,,Sup,,,,,,,,,,,
